,relation,node_idx,node_idx_dst
1396,5,4091,55533
1397,5,4091,8931
1398,5,4091,23331
1399,5,4091,36462
1400,5,4091,11935
1401,5,4091,33497
1402,5,4091,33639
1403,5,4091,55914
1404,5,4091,32471
1405,5,4091,21270
1406,5,4091,61725
1407,5,4091,40425
1408,5,4091,32726
1409,5,4091,1803
1410,5,4091,39477
1411,5,4091,29384
1412,5,4091,61039
1413,5,4091,55872
1414,5,4091,54341
1415,5,4091,35288
1416,5,4091,11319
1417,5,4091,25093
1418,5,4091,36520
1419,5,4091,37622
1420,5,4091,15900
1421,5,4091,6942
1422,5,4091,3848
1423,5,4091,20949
1424,5,4091,15495
1425,5,4091,59156
1426,5,4091,47226
1427,5,4091,9430
1428,5,4091,22247
1429,5,4091,37173
1430,5,4091,39351
1431,5,4091,42468
1432,5,4091,20020
1433,5,4091,54341
1434,5,4091,55872
1435,5,4091,1490
1436,5,4091,4971
1437,5,4091,9113
1438,5,4091,50966
1439,5,4091,57054
1440,5,4091,21263
1441,5,4091,15900
1442,5,4091,34703
1443,5,4091,52436
1444,5,4091,61621
1445,5,4091,48632
1446,5,4091,26428
1447,5,4091,13881
1448,5,4091,15446
1449,5,4091,57360
1450,5,4091,10568
1451,5,4091,39583
1452,5,4091,12237
1453,5,4091,35318
1454,5,4091,34005
1455,5,4091,57949
1456,5,4091,23465
1457,5,4091,48044
1458,5,4091,5796
1459,5,4091,5387
1460,5,4091,25142
1461,5,4091,592
1462,5,4091,261
1463,5,4091,41989
1464,5,4091,3400
1465,5,4091,49860
1466,5,4091,50150
1467,5,4091,36974
1468,5,4091,3953
1469,5,4091,44490
1470,5,4091,44027
1471,5,4091,43462
1472,5,4091,16630
1473,5,4091,355
1474,5,4091,15242
1475,5,4091,47077
1476,5,4091,57360
1477,5,4091,10568
1478,5,4091,25306
1479,5,4091,60508
1480,5,4091,34491
1481,5,4091,5474
1482,5,4091,26650
1483,5,4091,6800
1484,5,4091,28836
1485,5,4091,26072
1486,5,4091,59557
1487,5,4091,3318
1488,5,4091,34037
1489,5,4091,40249
1490,5,4091,44027
1491,5,4091,16630
1492,5,4091,29800
1493,5,4091,7574
1494,5,4091,30
1495,5,4091,55910
1496,5,4091,61401
1497,5,4091,5474
1498,5,4091,39188
1499,5,4091,29401
1500,5,4091,18946
1501,5,4091,29493
1502,5,4091,33282
1503,5,4091,17490
1504,5,4091,23178
1505,5,4091,34362
1506,5,4091,34544
1507,5,4091,59557
1508,5,4091,5474
1509,5,4091,11342
1510,5,4091,6255
1511,5,4091,36426
1512,5,4091,2916
1513,5,4091,2819
1514,5,4091,34544
1515,5,4091,18086
1516,5,4091,39144
1517,5,4091,14999
1518,5,4091,59547
1519,5,4091,38473
1520,5,4091,59341
1521,5,4091,12135
1522,5,4091,2788
1523,5,4091,10566
1524,5,4091,55601
1525,5,4091,57840
1526,5,4091,45985
1527,5,4091,34328
1528,5,4091,46698
1529,5,4091,14895
1530,5,4091,7272
1531,5,4091,36243
1532,5,4091,58091
1533,5,4091,7105
1534,5,4091,27457
1535,5,4091,16434
1536,5,4091,6856
1537,5,4091,35033
1538,5,4091,51423
1539,5,4091,12058
1540,5,4091,53960
1541,5,4091,55687
1542,5,4091,10566
1543,5,4091,37591
1544,5,4091,3861
1545,5,4091,18977
1546,5,4091,10790
1547,5,4091,73
1548,5,4091,51518
1549,5,4091,15197
1550,5,4091,40834
1551,5,4091,16878
1552,5,4091,17065
1553,5,4091,25055
1554,5,4091,19100
1555,5,4091,42713
1556,5,4091,12081
1557,5,4091,29264
1558,5,4091,42466
1559,5,4091,17065
1560,5,4091,35156
1561,5,4091,27249
1562,5,4091,55928
1563,5,4091,12105
1564,5,4091,61249
1565,5,4091,21694
1566,5,4091,16252
1567,5,4091,45087
1568,5,4091,15958
1569,5,4091,19419
1570,5,4091,43084
1571,5,4091,59201
1572,5,4091,54215
1573,5,4091,44040
1574,5,4091,42266
1575,5,4091,16140
1576,5,4091,57681
1577,5,4091,41054
1578,5,4091,1903
1579,5,4091,41127
1580,5,4091,4621
1581,5,4091,22120
1582,5,4091,7342
1583,5,4091,58000
1584,5,4091,595
1585,5,4091,29733
1586,5,4091,46076
1587,5,4091,17461
1588,5,4091,21038
1589,5,4091,57329
1590,5,4091,738
1591,5,4091,32448
1592,5,4091,22392
1593,5,4091,40829
1594,5,4091,26269
1595,5,4091,9273
1596,5,4091,9379
1597,5,4091,46554
1598,5,4091,3834
1599,5,4091,51639
1600,5,4091,49330
1601,5,4091,9483
1602,5,4091,32216
1603,5,4091,53854
1604,5,4091,9777
1605,5,4091,51296
1606,5,4091,31394
1607,5,4091,20936
1608,5,4091,11442
1609,5,4091,1855
1610,5,4091,58342
1611,5,4091,643
1612,5,4091,2214
1613,5,4091,16932
1614,5,4091,2816
1615,5,4091,42266
1616,5,4091,5280
1617,5,4091,3535
1618,5,4091,28611
1619,5,4091,2816
1620,5,4091,19872
1621,5,4091,6200
1622,5,4091,56322
1623,5,4091,59299
1624,5,4091,19795
1625,5,4091,27536
1626,5,4091,46450
1627,5,4091,12197
1628,5,4091,12722
1629,5,4091,12986
1630,5,4091,47823
1631,5,4091,56104
1632,5,4091,5444
1633,5,4091,22590
1634,5,4091,37261
1635,5,4091,2847
1636,5,4091,16063
1637,5,4091,54956
1638,5,4091,7812
1639,5,4091,51056
1640,5,4091,44877
1641,5,4091,30102
1642,5,4091,5494
1643,5,4091,3424
1644,5,4091,31077
1645,5,4091,51370
1646,5,4091,61054
1647,5,4091,53856
1648,5,4091,54147
1649,5,4091,19079
1650,5,4091,49926
1651,5,4091,26249
1652,5,4091,6163
1653,5,4091,19324
1654,5,4091,37977
1655,5,4091,12260
1656,5,4091,14944
1657,5,4091,30226
1658,5,4091,32832
1659,5,4091,57244
1660,5,4091,45261
1661,5,4091,24535
1662,5,4091,16123
1663,5,4091,53107
1664,5,4091,48757
1665,5,4091,21995
1666,5,4091,53918
1667,5,4091,45236
1668,5,4091,28305
1669,5,4091,54461
1670,5,4091,43818
1671,5,4091,15451
1672,5,4091,40589
1673,5,4091,57720
1674,5,4091,25538
1675,5,4091,5952
1676,5,4091,30975
1677,5,4091,26404
1678,5,4091,50755
1679,5,4091,28024
1680,5,4091,26349
1681,5,4091,20811
1682,5,4091,17920
1683,5,4091,29677
1684,5,4091,11136
1685,5,4091,22040
1686,5,4091,45065
1687,5,4091,35205
1688,5,4091,36241
1689,5,4091,34953
1690,5,4091,6705
1691,5,4091,23096
1692,5,4091,39767
1693,5,4091,10379
1694,5,4091,50135
1695,5,4091,6492
1696,5,4091,43474
1697,5,4091,17497
1698,5,4091,59420
1699,5,4091,21801
1700,5,4091,38163
1701,5,4091,39674
1702,5,4091,45221
1703,5,4091,26541
1704,5,4091,19970
1705,5,4091,11750
1706,5,4091,35644
1707,5,4091,31228
1708,5,4091,22429
1709,5,4091,14213
1710,5,4091,54110
1711,5,4091,9175
1712,5,4091,61512
1713,5,4091,13321
1714,5,4091,29132
1715,5,4091,59789
1716,5,4091,31984
1717,5,4091,3676
1718,5,4091,24981
1719,5,4091,60060
1720,5,4091,37270
1721,5,4091,42921
1722,5,4091,58124
1723,5,4091,20140
1724,5,4091,36099
1725,5,4091,28185
1726,5,4091,12888
1727,5,4091,6738
1728,5,4091,33142
1729,5,4091,52236
1730,5,4091,38603
1731,5,4091,47178
1732,5,4091,59405
1733,5,4091,50872
1734,5,4091,10213
1735,5,4091,47055
1736,5,4091,8049
1737,5,4091,9609
1738,5,4091,58677
1739,5,4091,34712
1740,5,4091,41676
1741,5,4091,44421
1742,5,4091,54064
1743,5,4091,5015
1744,5,4091,58457
1745,5,4091,28638
1746,5,4091,2925
1747,5,4091,6797
1748,5,4091,39080
1749,5,4091,45524
1750,5,4091,13474
1751,5,4091,46078
1752,5,4091,43824
1753,5,4091,24601
1754,5,4091,48015
1755,5,4091,16130
1756,5,4091,42091
1757,5,4091,27096
1758,5,4091,26165
1759,5,4091,26405
1760,5,4091,7560
1761,5,4091,55160
1762,5,4091,3071
1763,5,4091,3637
1764,5,4091,14283
1765,5,4091,23302
1766,5,4091,2418
1767,5,4091,36334
1768,5,4091,14805
1769,5,4091,20809
1770,5,4091,53133
1771,5,4091,10691
1772,5,4091,26479
1773,5,4091,42356
1774,5,4091,4373
1775,5,4091,5275
1776,5,4091,968
1777,5,4091,12271
1778,5,4091,35163
1779,5,4091,38548
1780,5,4091,58959
1781,5,4091,45836
1782,5,4091,42949
1783,5,4091,16368
1784,5,4091,52107
1785,5,4091,9871
1786,5,4091,44530
1787,5,4091,18561
1788,5,4091,60175
1789,5,4091,39857
1790,5,4091,22686
1791,5,4091,50318
1792,5,4091,27584
1793,5,4091,15659
1794,5,4091,33135
1795,5,4091,53133
1796,5,4091,38548
1797,5,4091,58959
1798,5,4091,34629
1799,5,4091,48695
1800,5,4091,48752
1801,5,4091,38264
1802,5,4091,17130
1803,5,4091,14709
1804,5,4091,118
1805,5,4091,22810
1806,5,4091,5135
1807,5,4091,38246
1808,5,4091,17743
1809,5,4091,6242
1810,5,4091,24568
1811,5,4091,12631
1812,5,4091,20679
1813,5,4091,32615
1814,5,4091,20339
1815,5,4091,3776
1816,5,4091,18172
1817,5,4091,32138
1818,5,4091,6038
1819,5,4091,50072
1820,5,4091,18787
1821,5,4091,30660
1822,5,4091,49839
1823,5,4091,1316
1824,5,4091,191
1825,5,4091,39447
1826,5,4091,11598
1827,5,4091,16679
1828,5,4091,34614
1829,5,4091,20108
1830,5,4091,57639
1831,5,4091,39704
1832,5,4091,10274
1833,5,4091,5784
1834,5,4091,60704
1835,5,4091,27446
1836,5,4091,4364
1837,5,4091,16812
1838,5,4091,6746
1839,5,4091,50502
1840,5,4091,30331
1841,5,4091,58780
1842,5,4091,51449
1843,5,4091,10444
1844,5,4091,1078
1845,5,4091,5924
1846,5,4091,8098
1847,5,4091,22125
1848,5,4091,23092
1849,5,4091,4605
1850,5,4091,58982
1851,5,4091,25677
1852,5,4091,23627
1853,5,4091,59127
1854,5,4091,18085
1855,5,4091,20762
1856,5,4091,57317
1857,5,4091,19262
1858,5,4091,51292
1859,5,4091,13938
1860,5,4091,46789
1861,5,4091,47705
1862,5,4091,13720
1863,5,4091,4940
1864,5,4091,45235
1865,5,4091,30882
1866,5,4091,28190
1867,5,4091,20384
1868,5,4091,59843
1869,5,4091,23665
1870,5,4091,31455
1871,5,4091,35529
1872,5,4091,10569
1873,5,4091,16542
1874,5,4091,4260
1875,5,4091,7437
1876,5,4091,35916
1877,5,4091,31268
1878,5,4091,28752
1879,5,4091,49969
1880,5,4091,61782
1881,5,4091,55125
1882,5,4091,16654
1883,5,4091,36632
1884,5,4091,1752
1885,5,4091,38522
1886,5,4091,42703
1887,5,4091,46467
1888,5,4091,6618
1889,5,4091,51235
1890,5,4091,7564
1891,5,4091,15862
1892,5,4091,21022
1893,5,4091,36973
1894,5,4091,32259
1895,5,4091,30885
1896,5,4091,22410
1897,5,4091,4736
1898,5,4091,14701
1899,5,4091,4058
1900,5,4091,34910
1901,5,4091,44659
1902,5,4091,19392
1903,5,4091,60855
1904,5,4091,37884
1905,5,4091,24682
1906,5,4091,58269
1907,5,4091,56095
1908,5,4091,52582
1909,5,4091,14630
1910,5,4091,61652
1911,5,4091,20272
1912,5,4091,48347
1913,5,4091,30920
1914,5,4091,24479
1915,5,4091,13697
1916,5,4091,17241
1917,5,4091,31095
1918,5,4091,62156
1919,5,4091,776
1920,5,4091,20997
1921,5,4091,59578
1922,5,4091,22152
1923,5,4091,45618
1924,5,4091,37549
1925,5,4091,40716
1926,5,4091,60148
1927,5,4091,10750
1928,5,4091,18345
1929,5,4091,10115
1930,5,4091,29293
1931,5,4091,1059
1932,5,4091,20971
1933,5,4091,18706
1934,5,4091,61361
1935,5,4091,55086
1936,5,4091,27498
1937,5,4091,52281
1938,5,4091,10545
1939,5,4091,18950
1940,5,4091,12941
1941,5,4091,34607
1942,5,4091,19118
1943,5,4091,37573
1944,5,4091,17442
1945,5,4091,56470
1946,5,4091,2122
1947,5,4091,6683
1948,5,4091,54860
1949,5,4091,5432
1950,5,4091,21287
1951,5,4091,37113
1952,5,4091,23097
1953,5,4091,37230
1954,5,4091,56589
1955,5,4091,22024
1956,5,4091,46105
1957,5,4091,52363
1958,5,4091,42172
1959,5,4091,40635
1960,5,4091,24913
1961,5,4091,40331
1962,5,4091,37403
1963,5,4091,5903
1964,5,4091,36620
1965,5,4091,3928
1966,5,4091,52208
1967,5,4091,826
1968,5,4091,4075
1969,5,4091,26877
1970,5,4091,24708
1971,5,4091,57512
1972,5,4091,33790
1973,5,4091,61261
1974,5,4091,30340
1975,5,4091,27901
1976,5,4091,54324
1977,5,4091,31851
1978,5,4091,48906
1979,5,4091,4176
1980,5,4091,47275
1981,5,4091,52694
1982,5,4091,25222
1983,5,4091,16476
1984,5,4091,6343
1985,5,4091,35022
1986,5,4091,34849
1987,5,4091,37251
1988,5,4091,39281
1989,5,4091,59497
1990,5,4091,13068
1991,5,4091,50163
1992,5,4091,2051
1993,5,4091,16785
1994,5,4091,35767
1995,5,4091,13540
1996,5,4091,53398
1997,5,4091,54824
1998,5,4091,42153
1999,5,4091,49252
2000,5,4091,60837
2001,5,4091,28829
2002,5,4091,32414
2003,5,4091,48577
2004,5,4091,11019
2005,5,4091,53688
2006,5,4091,22044
2007,5,4091,28878
2008,5,4091,2531
2009,5,4091,28439
2010,5,4091,47853
2011,5,4091,46088
2012,5,4091,13563
2013,5,4091,35615
2014,5,4091,53510
2015,5,4091,58215
2016,5,4091,60198
2017,5,4091,37910
2018,5,4091,32534
2019,5,4091,19345
2020,5,4091,60639
2021,5,4091,19889
2022,5,4091,6450
2023,5,4091,23748
2024,5,4091,15416
2025,5,4091,24184
2026,5,4091,49014
2027,5,4091,6513
2028,5,4091,38803
2029,5,4091,44068
2030,5,4091,18058
2031,5,4091,32506
2032,5,4091,43730
2033,5,4091,55826
2034,5,4091,24959
2035,5,4091,5514
2036,5,4091,38856
2037,5,4091,48801
2038,5,4091,44068
2039,5,4091,18058
2040,5,4091,32506
2041,5,4091,32949
2042,5,4091,44029
2043,5,4091,6408
2044,5,4091,3373
2045,5,4091,17037
2046,5,4091,47402
2047,5,4091,41918
2048,5,4091,38856
2049,5,4091,48801
2050,5,4091,44029
2051,5,4091,32949
2052,5,4091,6408
2053,5,4091,3373
2054,5,4091,9016
2055,5,4091,13177
2056,5,4091,51983
2057,5,4091,24346
2058,5,4091,41918
2059,5,4091,43244
2060,5,4091,23997
2061,5,4091,36475
2062,5,4091,1397
2063,5,4091,44335
2064,5,4091,43740
2065,5,4091,57377
2066,5,4091,36810
2067,5,4091,13177
2068,5,4091,51983
2069,5,4091,28659
2070,5,4091,4073
2071,5,4091,36409
2072,5,4091,42459
2073,5,4091,9025
2074,5,4091,11819
2075,5,4091,356
2076,5,4091,37810
2077,5,4091,9268
2078,5,4091,4073
2079,5,4091,36409
2080,5,4091,42459
2081,5,4091,9025
2082,5,4091,11819
2083,5,4091,2224
2084,5,4091,54473
2085,5,4091,22280
2086,5,4091,15840
2087,5,4091,60045
2088,5,4091,33462
2089,5,4091,49354
2090,5,4091,60168
2091,5,4091,19642
2092,5,4091,29334
2093,5,4091,60045
2094,5,4091,33462
2095,5,4091,49354
2096,5,4091,60168
2097,5,4091,27846
2098,5,4091,9417
2099,5,4091,24667
2100,5,4091,55288
2101,5,4091,10828
2102,5,4091,25774
2103,5,4091,42955
2104,5,4091,16547
2105,5,4091,35990
2106,5,4091,16436
2107,5,4091,15307
2108,5,4091,22267
2109,5,4091,46610
2110,5,4091,55288
2111,5,4091,10828
2112,5,4091,25774
2113,5,4091,42955
2114,5,4091,16547
2115,5,4091,35990
2116,5,4091,16436
2117,5,4091,44497
2118,5,4091,35037
2119,5,4091,41914
2120,5,4091,41371
2121,5,4091,9594
2122,5,4091,34861
2123,5,4091,6570
2124,5,4091,25151
2125,5,4091,4640
2126,5,4091,8464
2127,5,4091,28112
2128,5,4091,53027
2129,5,4091,39374
2130,5,4091,44100
2131,5,4091,6600
2132,5,4091,36364
2133,5,4091,59411
2134,5,4091,9887
2135,5,4091,33051
2136,5,4091,53027
2137,5,4091,43438
2138,5,4091,12517
2139,5,4091,60466
2140,5,4091,59160
2141,5,4091,24685
2142,5,4091,36941
2143,5,4091,43438
2144,5,4091,12517
2145,5,4091,60466
2146,5,4091,53097
2147,5,4091,113
2148,5,4091,43282
2149,5,4091,14056
2150,5,4091,60460
2151,5,4091,3550
2152,5,4091,2402
2153,5,4091,15394
2154,5,4091,39904
2155,5,4091,34400
2156,5,4091,59067
2157,5,4091,7848
2158,5,4091,32765
2159,5,4091,2402
2160,5,4091,15394
2161,5,4091,34400
2162,5,4091,39904
2163,5,4091,1125
2164,5,4091,50078
2165,5,4091,19418
2166,5,4091,32765
2167,5,4091,6979
2168,5,4091,28120
2169,5,4091,46859
2170,5,4091,23675
2171,5,4091,39784
2172,5,4091,45360
2173,5,4091,38563
2174,5,4091,10803
2175,5,4091,1125
2176,5,4091,19418
2177,5,4091,50078
2178,5,4091,6979
2179,5,4091,28120
2180,5,4091,46859
2181,5,4091,23675
2182,5,4091,39784
2183,5,4091,45360
2184,5,4091,54417
2185,5,4091,50078
2186,5,4091,16149
2187,5,4091,41538
2188,5,4091,50061
2189,5,4091,47837
2190,5,4091,57264
2191,5,4091,50609
2192,5,4091,37956
2193,5,4091,16149
2194,5,4091,41538
2195,5,4091,50061
2196,5,4091,47837
2197,5,4091,16018
2198,5,4091,24975
2199,5,4091,16210
2200,5,4091,50749
2201,5,4091,17903
2202,5,4091,50852
2203,5,4091,17981
2204,5,4091,38418
2205,5,4091,16210
2206,5,4091,24975
2207,5,4091,16018
2208,5,4091,50749
2209,5,4091,17903
2210,5,4091,16018
2211,5,4091,50852
2212,5,4091,17981
2213,5,4091,38418
2214,5,4091,423
2215,5,4091,45409
2216,5,4091,1546
2217,5,4091,50852
2218,5,4091,423
2219,5,4091,45409
2220,5,4091,40899
2221,5,4091,26828
2222,5,4091,7939
2223,5,4091,7314
2224,5,4091,52148
2225,5,4091,21553
2226,5,4091,55240
2227,5,4091,17374
2228,5,4091,5240
2229,5,4091,2639
2230,5,4091,3631
2231,5,4091,1304
2232,5,4091,21553
2233,5,4091,55240
2234,5,4091,17374
2235,5,4091,5240
2236,5,4091,5230
2237,5,4091,51685
2238,5,4091,42096
2239,5,4091,23156
2240,5,4091,49526
2241,5,4091,49790
2242,5,4091,14217
2243,5,4091,59220
2244,5,4091,25802
2245,5,4091,23156
2246,5,4091,49526
2247,5,4091,49790
2248,5,4091,14217
2249,5,4091,43332
2250,5,4091,51508
2251,5,4091,40054
2252,5,4091,46617
2253,5,4091,59220
2254,5,4091,25802
2255,5,4091,50288
2256,5,4091,18719
2257,5,4091,46907
2258,5,4091,51508
2259,5,4091,50288
2260,5,4091,23773
2261,5,4091,24010
2262,5,4091,50909
2263,5,4091,9807
2264,5,4091,52968
2265,5,4091,47382
2266,5,4091,28466
2267,5,4091,49892
2268,5,4091,57744
2269,5,4091,58667
2270,5,4091,12387
2271,5,4091,52968
2272,5,4091,47382
2273,5,4091,28466
2274,5,4091,49892
2275,5,4091,57744
2276,5,4091,58667
2277,5,4091,26224
2278,5,4091,59718
2279,5,4091,7892
2280,5,4091,54987
2281,5,4091,39548
2282,5,4091,15105
2283,5,4091,54334
2284,5,4091,23012
2285,5,4091,33382
2286,5,4091,20848
2287,5,4091,60895
2288,5,4091,22288
2289,5,4091,54987
2290,5,4091,39548
2291,5,4091,15105
2292,5,4091,54334
2293,5,4091,23012
2294,5,4091,33382
2295,5,4091,20848
2296,5,4091,26256
2297,5,4091,54772
2298,5,4091,12940
2299,5,4091,60895
2300,5,4091,22288
2301,5,4091,39313
2302,5,4091,24326
2303,5,4091,14252
2304,5,4091,2521
2305,5,4091,42009
2306,5,4091,15439
2307,5,4091,57406
2308,5,4091,26256
2309,5,4091,54772
2310,5,4091,12940
2311,5,4091,24326
2312,5,4091,39313
2313,5,4091,14252
2314,5,4091,2521
2315,5,4091,61953
2316,5,4091,50728
2317,5,4091,52349
2318,5,4091,54772
2319,5,4091,40142
2320,5,4091,59068
2321,5,4091,34473
2322,5,4091,47725
2323,5,4091,34276
2324,5,4091,40142
2325,5,4091,59068
2326,5,4091,34473
2327,5,4091,47725
2328,5,4091,11408
2329,5,4091,56705
2330,5,4091,43344
2331,5,4091,12335
2332,5,4091,37621
2333,5,4091,1986
2334,5,4091,4795
2335,5,4091,53822
2336,5,4091,10457
2337,5,4091,26136
2338,5,4091,32311
2339,5,4091,1986
2340,5,4091,4795
2341,5,4091,53822
2342,5,4091,10457
2343,5,4091,26136
2344,5,4091,26220
2345,5,4091,2661
2346,5,4091,2901
2347,5,4091,32314
2348,5,4091,52143
2349,5,4091,16615
2350,5,4091,49876
2351,5,4091,2901
2352,5,4091,32314
2353,5,4091,32709
2354,5,4091,58988
2355,5,4091,21753
2356,5,4091,34208
2357,5,4091,34054
2358,5,4091,29498
2359,5,4091,18858
2360,5,4091,35183
2361,5,4091,58988
2362,5,4091,21753
2363,5,4091,1482
2364,5,4091,29071
2365,5,4091,40022
2366,5,4091,29077
2367,5,4091,28921
2368,5,4091,23774
2369,5,4091,30514
2370,5,4091,58988
2371,5,4091,1482
2372,5,4091,29071
2373,5,4091,40022
2374,5,4091,29077
2375,5,4091,32627
2376,5,4091,31207
2377,5,4091,17330
2378,5,4091,57078
2379,5,4091,26999
2380,5,4091,50813
2381,5,4091,618
2382,5,4091,40368
2383,5,4091,57241
2384,5,4091,48785
2385,5,4091,54119
2386,5,4091,34421
2387,5,4091,33348
2388,5,4091,57078
2389,5,4091,26999
2390,5,4091,50813
2391,5,4091,618
2392,5,4091,40368
2393,5,4091,57241
2394,5,4091,48785
2395,5,4091,10317
2396,5,4091,52930
2397,5,4091,53947
2398,5,4091,28697
2399,5,4091,36960
2400,5,4091,10345
2401,5,4091,47577
2402,5,4091,37883
2403,5,4091,53947
2404,5,4091,28697
2405,5,4091,36960
2406,5,4091,25608
2407,5,4091,41854
2408,5,4091,20629
2409,5,4091,630
2410,5,4091,31990
2411,5,4091,61322
2412,5,4091,41255
2413,5,4091,17557
2414,5,4091,14023
2415,5,4091,52574
2416,5,4091,25992
2417,5,4091,36550
2418,5,4091,30422
2419,5,4091,60596
2420,5,4091,19484
2421,5,4091,44744
2422,5,4091,4880
2423,5,4091,29590
2424,5,4091,43137
2425,5,4091,9684
2426,5,4091,28554
2427,5,4091,6978
2428,5,4091,60501
2429,5,4091,24577
2430,5,4091,8848
2431,5,4091,14529
2432,5,4091,34741
2433,5,4091,24585
2434,5,4091,28443
2435,5,4091,37164
2436,5,4091,42341
2437,5,4091,37733
2438,5,4091,17945
2439,5,4091,52301
2440,5,4091,41919
2441,5,4091,24338
2442,5,4091,15388
2443,5,4091,27751
2444,5,4091,62133
2445,5,4091,10218
2446,5,4091,5083
2447,5,4091,29130
2448,5,4091,17972
2449,5,4091,395
2450,5,4091,58564
2451,5,4091,25323
2452,5,4091,54951
2453,5,4091,34367
2454,5,4091,9914
2455,5,4091,16905
2456,5,4091,1225
2457,5,4091,55984
2458,5,4091,3295
2459,5,4091,23402
2460,5,4091,40950
2461,5,4091,49803
2462,5,4091,32061
2463,5,4091,12804
2464,5,4091,18079
2465,5,4091,51782
2466,5,4091,51572
2467,5,4091,27313
2468,5,4091,41514
2469,5,4091,18708
2470,5,4091,5700
2471,5,4091,40063
2472,5,4091,18428
2473,5,4091,57665
2474,5,4091,6809
2475,5,4091,35327
2476,5,4091,54376
2477,5,4091,36325
2478,5,4091,17829
2479,5,4091,39404
2480,5,4091,5191
2481,5,4091,23613
2482,5,4091,13204
2483,5,4091,15945
2484,5,4091,45721
2485,5,4091,27569
2486,5,4091,36063
2487,5,4091,58009
2488,5,4091,23385
2489,5,4091,29927
2490,5,4091,37124
2491,5,4091,56512
2492,5,4091,10304
2493,5,4091,51277
2494,5,4091,11317
2495,5,4091,51458
2496,5,4091,20833
2497,5,4091,32497
2498,5,4091,2094
2499,5,4091,23983
2500,5,4091,32072
2501,5,4091,7879
2502,5,4091,34489
2503,5,4091,15040
2504,5,4091,9690
2505,5,4091,30475
2506,5,4091,38186
2507,5,4091,28242
2508,5,4091,46345
2509,5,4091,5590
2510,5,4091,39163
2511,5,4091,16855
2512,5,4091,53294
2513,5,4091,17305
2514,5,4091,6888
2515,5,4091,15225
2516,5,4091,8959
2517,5,4091,59601
2518,5,4091,2540
2519,5,4091,47293
2520,5,4091,4626
2521,5,4091,41974
2522,5,4091,18080
2523,5,4091,13342
2524,5,4091,62005
2525,5,4091,21574
2526,5,4091,8799
2527,5,4091,55558
2528,5,4091,18584
2529,5,4091,11307
2530,5,4091,61616
2531,5,4091,28306
2532,5,4091,36187
2533,5,4091,24823
2534,5,4091,57365
2535,5,4091,41901
2536,5,4091,8113
2537,5,4091,48544
2538,5,4091,21348
2539,5,4091,35700
2540,5,4091,29340
2541,5,4091,46559
2542,5,4091,40790
2543,5,4091,50139
2544,5,4091,51145
2545,5,4091,1631
2546,5,4091,31436
2547,5,4091,40565
2548,5,4091,41388
2549,5,4091,7358
2550,5,4091,37674
2551,5,4091,22302
2552,5,4091,59402
2553,5,4091,41402
2554,5,4091,35634
2555,5,4091,31835
2556,5,4091,17066
2557,5,4091,59855
2558,5,4091,45012
2559,5,4091,45432
2560,5,4091,41540
2561,5,4091,51206
2562,5,4091,4891
2563,5,4091,6452
2564,5,4091,30087
2565,5,4091,51440
2566,5,4091,59257
2567,5,4091,55606
2568,5,4091,31554
2569,5,4091,32585
2570,5,4091,8644
2571,5,4091,29652
2572,5,4091,37608
2573,5,4091,48077
2574,5,4091,37525
2575,5,4091,56961
2576,5,4091,43647
2577,5,4091,50715
2578,5,4091,56674
2579,5,4091,56798
2580,5,4091,21607
2581,5,4091,10185
2582,5,4091,37018
2583,5,4091,25921
2584,5,4091,39727
2585,5,4091,26861
2586,5,4091,17503
2587,5,4091,36286
2588,5,4091,27322
2589,5,4091,33751
2590,5,4091,28278
2591,5,4091,2641
2592,5,4091,45853
2593,5,4091,54826
2594,5,4091,30549
2595,5,4091,8495
2596,5,4091,47313
2597,5,4091,60201
2598,5,4091,32849
2599,5,4091,31931
2600,5,4091,58095
2601,5,4091,33706
2602,5,4091,34591
2603,5,4091,9994
2604,5,4091,24610
2605,5,4091,7820
2606,5,4091,38179
2607,5,4091,60897
2608,5,4091,61350
2609,5,4091,39540
2610,5,4091,50659
2611,5,4091,21727
2612,5,4091,26903
2613,5,4091,48860
2614,5,4091,61347
2615,5,4091,1872
2616,5,4091,46140
2617,5,4091,56756
2618,5,4091,53279
2619,5,4091,19309
2620,5,4091,30348
2621,5,4091,14539
2622,5,4091,11482
