,node_idx,User Id,Time,Gender,Age Range,Spammer Label
798,798,68376,0.475,M,30,0
799,799,68548,0.6375,M,40,0
800,800,68648,0.075,M,30,0
801,801,68933,0.2625,M,20,0
802,802,68963,0.3125,M,20,0
803,803,68965,0.7125,M,70,0
804,804,68972,0.3625,M,60,0
805,805,69023,0.1375,M,50,0
806,806,69039,0.05,M,30,0
807,807,69209,0.0,M,20,0
808,808,69281,0.0,M,20,0
809,809,69349,0.1125,M,20,0
810,810,69407,0.225,M,30,0
811,811,69665,0.4625,M,40,0
812,812,69672,1.0,M,30,0
813,813,69697,0.3375,M,30,0
814,814,69740,0.05,M,50,1
815,815,70016,0.075,M,20,0
816,816,70078,1.0,M,30,0
817,817,70469,0.1875,M,30,0
818,818,70766,0.175,M,20,0
819,819,70803,0.6875,M,30,0
820,820,70825,0.5875,M,50,0
821,821,71144,0.95,M,50,0
822,822,71158,0.1125,M,40,0
823,823,71198,0.9375,M,30,0
824,824,71201,0.7625,M,40,0
825,825,71247,0.825,M,40,0
826,826,71308,0.0375,M,20,0
827,827,71363,0.35,M,30,0
828,828,71397,0.1,M,30,0
829,829,71427,0.2375,M,40,0
830,830,71438,0.8875,M,20,0
831,831,71610,0.025,M,40,0
832,832,71742,0.625,M,60,0
833,833,71888,0.0625,M,20,0
834,834,71952,0.4875,M,20,0
835,835,71969,0.6875,M,40,0
836,836,72094,0.075,M,30,0
837,837,72284,0.15,M,20,0
838,838,72297,0.675,M,50,0
839,839,72373,0.4375,M,50,0
840,840,72410,0.8,M,40,0
841,841,72413,0.05,M,30,0
842,842,72533,0.0625,M,30,0
843,843,72678,0.8875,M,40,0
844,844,72785,0.7625,M,60,0
845,845,73130,0.025,M,30,0
846,846,73286,0.0,M,10,0
847,847,73466,0.0375,M,30,0
848,848,73556,0.0,M,50,0
849,849,73574,0.0875,M,20,0
850,850,73587,0.625,M,50,0
851,851,73833,0.95,M,30,0
852,852,73999,0.4625,M,20,0
853,853,74075,0.9,M,50,0
854,854,74114,0.325,M,30,0
855,855,74202,0.5625,M,20,0
856,856,74399,0.8875,M,30,0
857,857,74457,0.8,M,30,0
858,858,74466,0.1625,M,20,0
859,859,74503,1.0,M,40,0
860,860,74570,0.0375,M,40,0
861,861,74780,0.15,M,30,0
862,862,74896,0.15,M,30,0
863,863,74951,0.6375,M,30,0
864,864,74990,0.6125,M,30,0
865,865,75128,0.125,M,30,0
866,866,75304,0.0,M,20,0
867,867,75528,0.0875,M,40,0
868,868,75549,0.7625,M,30,0
869,869,75556,0.675,M,20,1
870,870,75663,0.0625,M,20,0
871,871,75981,0.4125,M,30,0
872,872,76017,0.0,M,20,0
873,873,76417,0.65,M,30,0
874,874,76475,0.725,M,30,0
875,875,76512,0.5125,M,20,0
876,876,76531,0.75,M,20,0
877,877,76573,0.2375,M,30,0
878,878,76597,0.2375,M,30,0
879,879,76632,0.625,M,50,0
880,880,76888,0.15,M,30,0
881,881,76891,0.8625,M,40,0
882,882,76949,0.6625,M,50,0
883,883,77174,0.375,M,30,0
884,884,77228,0.1625,M,20,1
885,885,77303,0.9,M,30,0
886,886,77411,0.45,M,40,0
887,887,77455,0.15,M,30,0
888,888,77665,0.525,M,40,0
889,889,77924,0.8875,M,40,0
890,890,77993,0.9125,M,40,0
891,891,78104,0.025,M,30,1
892,892,78204,0.1125,M,50,0
893,893,78240,0.1625,M,30,0
894,894,78253,0.425,M,20,0
895,895,78265,0.8875,M,40,0
896,896,78501,0.4125,M,30,0
897,897,78548,0.5875,M,30,0
898,898,78576,0.6375,M,50,0
899,899,78643,0.6625,M,40,0
900,900,79127,0.6875,M,30,0
901,901,79222,0.05,M,30,1
902,902,79224,0.9,M,30,0
903,903,79231,0.875,M,40,0
904,904,79331,0.0,M,30,0
905,905,79340,0.025,M,10,0
906,906,79354,0.425,M,20,0
907,907,79407,0.2,M,50,0
908,908,79486,0.1875,M,30,0
909,909,79500,0.8125,M,20,0
910,910,79579,0.1125,M,30,0
911,911,79631,0.0,M,20,0
912,912,79634,0.9,M,60,0
913,913,79679,0.275,M,50,0
914,914,79723,0.9125,M,30,0
915,915,79727,0.0625,M,20,0
916,916,79737,0.8,M,30,0
917,917,79955,0.9,M,50,0
918,918,80034,0.225,M,20,0
919,919,80185,0.9625,M,30,0
920,920,80212,0.7125,M,40,0
921,921,80215,0.7375,M,50,0
922,922,80234,0.675,M,50,0
923,923,80243,0.1125,M,20,0
924,924,80267,1.0,M,20,0
925,925,80514,0.475,M,30,0
926,926,80552,0.0375,M,40,0
927,927,80633,0.2375,M,30,0
928,928,80729,0.5375,M,20,0
929,929,80819,0.6375,M,30,0
930,930,80950,1.0,M,30,0
931,931,81463,0.5375,M,40,0
932,932,81464,0.75,M,40,0
933,933,81472,0.275,M,30,0
934,934,81580,0.6375,M,30,0
935,935,81683,0.9625,M,50,0
936,936,81693,1.0,M,30,0
937,937,81704,0.6,M,20,0
938,938,81898,0.025,M,40,0
939,939,81916,0.05,M,20,1
940,940,82126,0.025,M,20,0
941,941,82159,0.6625,M,40,0
942,942,82268,0.0625,M,30,0
943,943,82271,0.0125,M,20,0
944,944,82280,0.875,M,40,0
945,945,82331,0.15,M,20,0
946,946,82390,0.1125,M,20,0
947,947,82524,0.8,M,40,0
948,948,82767,0.9,M,20,0
949,949,82809,0.5625,M,40,0
950,950,82964,0.025,M,30,0
951,951,83141,0.2125,M,30,0
952,952,83329,0.0125,M,30,0
953,953,83346,0.075,M,20,0
954,954,83393,0.6,M,30,0
955,955,83471,0.65,M,20,0
956,956,83496,0.0,M,20,0
957,957,83588,0.275,M,50,0
958,958,83744,1.0,M,30,0
959,959,83746,0.05,M,20,0
960,960,83886,0.35,M,30,0
961,961,83939,0.625,M,20,0
962,962,84084,0.5375,M,30,0
963,963,84338,0.175,M,30,0
964,964,84369,0.175,M,30,0
965,965,84658,0.6625,M,30,0
966,966,84670,0.6125,M,30,0
967,967,84673,0.0125,M,20,0
968,968,84723,0.0625,M,30,0
969,969,84748,0.6875,M,40,0
970,970,84811,0.775,M,20,0
971,971,84902,0.0375,M,30,0
972,972,84909,0.4,M,30,0
973,973,85010,0.0625,M,10,0
974,974,85184,0.9125,M,50,0
975,975,85267,0.75,M,30,0
976,976,85276,0.0375,M,10,0
977,977,85280,0.2375,M,30,0
978,978,85305,0.35,M,50,0
979,979,85730,0.6875,M,30,0
980,980,85907,0.0,M,30,1
981,981,85917,0.4875,M,30,0
982,982,85957,0.0625,M,30,0
983,983,85968,0.9375,M,30,0
984,984,86001,0.2625,M,40,0
985,985,86033,0.0125,M,30,0
986,986,86268,0.3125,M,30,0
987,987,86311,0.025,M,40,0
988,988,86403,0.575,M,50,0
989,989,86450,1.0,M,40,0
990,990,86899,0.075,M,20,0
991,991,86954,0.2875,M,20,0
992,992,86956,0.025,M,40,0
993,993,87015,0.7875,M,30,0
994,994,87020,0.45,M,30,0
995,995,87108,0.625,M,20,1
996,996,87324,0.075,M,20,0
997,997,87457,0.0125,M,20,0
998,998,87506,0.7625,M,30,0
999,999,87561,0.75,M,30,0
1000,1000,87728,0.95,M,50,0
1001,1001,87927,0.1,M,60,1
1002,1002,87935,0.7875,M,50,0
1003,1003,87967,0.0875,M,30,0
1004,1004,88017,0.9,M,20,0
1005,1005,88053,0.2875,M,10,0
1006,1006,88143,0.1625,M,60,0
1007,1007,88151,0.725,M,20,0
1008,1008,88189,0.925,M,40,0
1009,1009,88220,0.725,M,40,0
1010,1010,88307,0.0875,M,40,0
1011,1011,88460,0.0,M,40,0
1012,1012,88586,0.0125,M,30,0
1013,1013,88595,0.55,M,30,0
1014,1014,88596,0.375,M,30,0
1015,1015,88874,0.55,M,40,0
1016,1016,88910,0.45,M,40,0
1017,1017,89010,0.375,M,30,0
1018,1018,89042,0.6125,M,30,0
1019,1019,89210,0.75,M,50,0
1020,1020,89402,0.175,M,30,0
1021,1021,89496,0.85,M,60,0
1022,1022,89559,0.2625,M,30,0
1023,1023,89633,0.05,M,20,0
1024,1024,89653,0.0,M,40,0
1025,1025,89694,0.0,M,50,0
1026,1026,89743,0.425,M,30,1
1027,1027,89773,0.025,M,20,1
1028,1028,89792,0.6375,M,30,0
1029,1029,89967,0.6625,M,40,0
1030,1030,89998,0.05,M,40,0
1031,1031,90024,0.0375,M,30,0
1032,1032,90209,0.9875,M,50,0
1033,1033,90369,0.1375,M,30,0
1034,1034,90396,0.4,M,10,0
1035,1035,90659,0.8875,M,30,0
1036,1036,90772,0.1125,M,30,0
1037,1037,90774,0.45,M,40,0
1038,1038,90860,0.4,M,30,0
1039,1039,90875,0.225,M,30,0
1040,1040,90899,0.2125,M,60,0
1041,1041,91015,0.425,M,70,0
1042,1042,91022,0.425,M,30,0
1043,1043,91064,0.8125,M,30,0
1044,1044,91086,0.35,M,30,0
1045,1045,91159,0.275,M,30,0
1046,1046,91164,0.725,M,40,0
1047,1047,91299,0.8875,M,40,0
1048,1048,91369,0.7875,M,50,0
1049,1049,91751,0.075,M,30,0
1050,1050,91914,0.9,M,50,0
1051,1051,91940,0.9125,M,50,0
1052,1052,91948,0.0625,M,50,0
1053,1053,92014,0.475,M,30,0
1054,1054,92162,0.6875,M,50,0
1055,1055,92203,0.15,M,10,0
1056,1056,92224,0.75,M,60,0
1057,1057,92270,0.0625,M,50,0
1058,1058,92400,0.1,M,50,0
1059,1059,92627,0.0625,M,20,0
1060,1060,92668,0.1125,M,30,0
1061,1061,92713,0.0625,M,30,0
1062,1062,92723,0.4875,M,40,0
1063,1063,92799,0.625,M,20,0
1064,1064,92867,0.1125,M,30,0
1065,1065,92887,1.0,M,50,0
1066,1066,93077,0.0125,M,20,0
1067,1067,93328,0.5875,M,20,0
1068,1068,93364,0.2125,M,30,0
1069,1069,93424,0.775,M,60,0
1070,1070,93670,0.0375,M,30,0
1071,1071,93721,0.025,M,30,0
1072,1072,93799,0.6625,M,30,0
1073,1073,93828,1.0,M,60,0
1074,1074,93932,0.175,M,20,1
1075,1075,93965,0.425,M,30,0
1076,1076,93999,0.6125,M,20,0
1077,1077,94028,0.9,M,20,0
1078,1078,94187,0.4375,M,30,0
1079,1079,94256,0.15,M,40,0
1080,1080,94288,0.025,M,20,0
1081,1081,94388,0.2375,M,20,0
1082,1082,94442,0.775,M,40,0
1083,1083,94481,0.35,M,30,0
1084,1084,94675,0.0625,M,20,0
1085,1085,94691,0.0875,M,20,0
1086,1086,94737,0.075,M,20,0
1087,1087,94778,0.575,M,50,0
1088,1088,95091,0.675,M,40,0
1089,1089,95198,0.75,M,20,0
1090,1090,95347,0.0625,M,30,0
1091,1091,95418,0.6625,M,50,0
1092,1092,95580,0.9125,M,40,0
1093,1093,95741,0.35,M,30,0
1094,1094,95774,0.025,M,20,0
1095,1095,95989,0.95,M,40,0
1096,1096,96020,0.575,M,40,0
1097,1097,96030,0.025,M,30,0
1098,1098,96043,0.6375,M,20,0
1099,1099,96134,0.35,M,30,0
1100,1100,96372,0.1125,M,20,0
1101,1101,96441,0.1125,M,50,0
1102,1102,96455,0.175,M,40,0
1103,1103,96501,0.775,M,30,0
1104,1104,96561,0.3125,M,20,0
1105,1105,96610,0.95,M,30,0
1106,1106,96619,0.1375,M,20,0
1107,1107,96813,0.35,M,40,0
1108,1108,96901,0.0625,M,30,0
1109,1109,96918,0.1375,M,30,0
1110,1110,96938,0.6375,M,30,0
1111,1111,97005,0.0,M,30,0
1112,1112,97159,0.05,M,30,0
1113,1113,97223,0.25,M,20,0
1114,1114,97234,0.475,M,40,0
1115,1115,97354,0.025,M,20,0
1116,1116,97433,0.025,M,20,0
1117,1117,97484,0.0125,M,20,0
1118,1118,97614,0.95,M,30,0
1119,1119,97646,0.875,M,30,0
1120,1120,97711,0.025,M,10,0
1121,1121,97722,0.15,M,50,0
1122,1122,97763,0.9375,M,30,0
1123,1123,97808,0.95,M,30,0
1124,1124,97846,0.8,M,50,0
1125,1125,97872,0.4375,M,20,0
1126,1126,97901,0.4625,M,40,0
1127,1127,97927,0.55,M,40,0
1128,1128,98101,0.7375,M,30,0
1129,1129,98217,0.7875,M,40,0
1130,1130,98284,0.7875,M,30,0
1131,1131,98399,0.0125,M,30,0
1132,1132,98426,0.075,M,30,0
1133,1133,98562,0.0125,M,10,0
1134,1134,98563,0.775,M,30,0
1135,1135,98663,0.5875,M,20,0
1136,1136,98768,0.25,M,30,0
1137,1137,98774,0.025,M,10,0
1138,1138,98824,0.025,M,30,0
1139,1139,98887,0.4125,M,30,0
1140,1140,99030,0.8875,M,30,0
1141,1141,99087,0.5,M,30,0
1142,1142,99118,0.2625,M,40,0
1143,1143,99214,0.0625,M,40,0
1144,1144,99414,0.75,M,20,0
1145,1145,99468,0.75,M,50,0
1146,1146,99679,1.0,M,50,0
1147,1147,99696,0.35,M,30,0
1148,1148,99815,0.1375,M,20,0
1149,1149,100079,0.325,M,20,0
1150,1150,100350,0.725,M,30,0
1151,1151,100421,0.025,M,20,0
1152,1152,100538,0.0125,M,20,0
1153,1153,100603,0.025,M,30,0
1154,1154,100703,0.0,M,30,0
1155,1155,100818,0.875,M,20,0
1156,1156,100833,0.925,M,50,0
1157,1157,100970,0.1125,M,40,0
1158,1158,100996,0.1,M,40,0
1159,1159,101024,0.2625,M,30,0
1160,1160,101071,0.05,M,20,0
1161,1161,101227,0.0,M,20,0
1162,1162,101518,0.2375,M,30,0
1163,1163,101553,0.025,M,40,0
1164,1164,101580,0.6375,M,30,0
1165,1165,101637,0.675,M,30,0
1166,1166,101639,0.6375,M,20,0
1167,1167,101662,0.05,M,30,0
1168,1168,101720,0.7,M,40,0
1169,1169,101734,0.4625,M,40,0
1170,1170,101746,0.5875,M,30,0
1171,1171,101889,0.15,M,20,0
1172,1172,101994,0.075,M,20,0
1173,1173,102029,0.6125,M,30,0
1174,1174,102070,0.1,M,40,0
1175,1175,102110,0.95,M,20,0
1176,1176,102186,0.0875,M,20,0
1177,1177,102203,0.2875,M,20,0
1178,1178,102223,0.025,M,20,0
1179,1179,102301,0.5,M,20,0
1180,1180,102336,0.525,M,20,0
1181,1181,102347,0.6375,M,40,0
1182,1182,102355,0.2125,M,30,1
1183,1183,102363,0.6125,M,20,0
1184,1184,102390,0.6875,M,20,0
1185,1185,102407,0.6125,M,40,0
1186,1186,102454,0.9125,M,30,0
1187,1187,102488,0.95,M,30,0
1188,1188,102543,0.75,M,50,0
1189,1189,102568,0.5625,M,50,0
1190,1190,102590,0.3625,M,30,1
1191,1191,102815,0.0375,M,20,0
1192,1192,102825,0.125,M,40,0
1193,1193,102881,0.55,M,50,0
1194,1194,102995,0.0125,M,30,1
1195,1195,103051,0.1875,M,30,0
1196,1196,103160,0.0125,M,30,0
1197,1197,103282,0.0,M,30,0
1198,1198,103427,0.75,M,50,0
1199,1199,103438,0.7875,M,10,0
1200,1200,103452,0.9,M,40,0
1201,1201,103535,0.175,M,60,0
1202,1202,103569,0.925,M,30,0
1203,1203,103598,0.9375,M,20,0
1204,1204,103607,0.2125,M,30,0
1205,1205,103677,0.3,M,30,0
1206,1206,103748,0.1125,M,20,0
1207,1207,103797,0.375,M,30,0
1208,1208,103841,0.1875,M,30,0
1209,1209,104423,0.15,M,40,0
1210,1210,104433,0.15,M,20,0
1211,1211,104645,0.525,M,30,0
1212,1212,104766,0.7125,M,20,0
1213,1213,104771,0.625,M,40,0
1214,1214,104818,0.9,M,50,0
1215,1215,104835,0.9375,M,40,0
1216,1216,104946,0.15,M,40,0
1217,1217,105106,0.0,M,20,0
1218,1218,105119,0.5,M,50,0
1219,1219,105199,0.0375,M,30,0
1220,1220,105279,0.5,M,30,0
1221,1221,105374,0.525,M,30,0
1222,1222,105470,0.6625,M,30,0
1223,1223,105651,0.2875,M,20,0
1224,1224,105955,0.0375,M,30,0
1225,1225,105965,0.05,M,30,0
1226,1226,105993,1.0,M,40,0
1227,1227,106103,0.95,M,40,0
1228,1228,106186,0.8875,M,30,0
1229,1229,106188,0.1375,M,30,0
1230,1230,106282,0.525,M,50,0
1231,1231,106332,0.6625,M,30,0
1232,1232,106436,0.0125,M,30,0
1233,1233,106489,0.2375,M,10,0
1234,1234,106542,0.7625,M,30,0
1235,1235,106644,0.95,M,20,0
1236,1236,106697,0.375,M,30,0
1237,1237,106726,0.95,M,40,0
1238,1238,106739,0.1,M,40,0
1239,1239,106992,0.0875,M,20,0
1240,1240,107090,0.175,M,60,0
1241,1241,107116,0.1125,M,20,0
1242,1242,107128,0.8375,M,20,0
1243,1243,107178,0.0125,M,40,0
1244,1244,107179,0.9375,M,30,0
1245,1245,107205,0.6875,M,40,0
1246,1246,107334,0.1375,M,20,0
1247,1247,107357,0.05,M,30,0
1248,1248,107400,0.3625,M,20,0
1249,1249,107517,0.9,M,40,0
1250,1250,107520,0.375,M,40,0
1251,1251,107553,0.15,M,30,1
1252,1252,107649,0.075,M,30,0
1253,1253,107688,0.75,M,50,0
1254,1254,107697,0.55,M,30,0
1255,1255,107857,0.85,M,20,0
1256,1256,107911,0.525,M,30,0
1257,1257,107945,0.2,M,20,0
1258,1258,107949,0.05,M,30,0
1259,1259,107965,0.3625,M,50,0
1260,1260,107993,0.2125,M,20,0
1261,1261,108041,0.3375,M,50,1
1262,1262,108138,0.0125,M,20,0
1263,1263,108478,0.2,M,30,0
1264,1264,108529,1.0,M,50,0
1265,1265,108539,0.9,M,30,0
1266,1266,108603,0.35,M,20,0
1267,1267,108675,0.1125,M,20,0
1268,1268,108839,0.8,M,30,0
1269,1269,108850,0.3625,M,30,0
1270,1270,108965,0.1375,M,30,0
1271,1271,109171,0.025,M,30,0
1272,1272,109228,0.5875,M,40,0
1273,1273,109295,0.425,M,20,0
1274,1274,109355,0.25,M,40,0
1275,1275,109357,0.2125,M,40,0
1276,1276,109386,0.525,M,20,0
1277,1277,109657,0.6375,M,30,0
1278,1278,109674,0.9125,M,40,0
1279,1279,109705,0.75,M,40,0
1280,1280,109765,0.225,M,50,0
1281,1281,109815,0.4,M,40,0
1282,1282,109903,0.175,M,30,0
1283,1283,110079,0.05,M,20,0
1284,1284,110184,0.5875,M,20,0
1285,1285,110237,0.0625,M,30,0
1286,1286,110241,0.325,M,20,0
1287,1287,110837,0.5875,M,30,0
1288,1288,111194,0.6375,M,30,0
1289,1289,111310,0.225,M,50,1
1290,1290,111342,0.3,M,20,0
1291,1291,111520,0.0875,M,30,0
1292,1292,111532,1.0,M,30,0
1293,1293,111559,0.1875,M,10,0
1294,1294,111561,0.525,M,30,0
1295,1295,111608,0.0,M,40,0
1296,1296,111616,0.2875,M,30,0
1297,1297,111617,0.8875,M,50,0
1298,1298,111623,0.7125,M,20,0
1299,1299,111646,0.2625,M,30,0
1300,1300,111787,0.0,M,20,0
1301,1301,111834,0.475,M,40,0
1302,1302,111971,0.575,M,30,0
1303,1303,111991,0.5625,M,20,0
1304,1304,112024,0.4875,M,20,0
1305,1305,112034,0.0375,M,30,0
1306,1306,112539,0.9375,M,30,0
1307,1307,112630,0.5,M,20,0
1308,1308,113035,0.1125,M,40,0
1309,1309,113087,0.4625,M,40,0
1310,1310,113204,0.7875,M,30,0
1311,1311,113305,0.75,M,10,0
1312,1312,113425,0.925,M,30,0
1313,1313,113444,0.5875,M,20,0
1314,1314,113466,0.7625,M,30,0
1315,1315,113572,0.2875,M,30,0
1316,1316,113609,0.2625,M,30,0
1317,1317,113641,0.6875,M,40,0
1318,1318,113841,1.0,M,30,0
1319,1319,113885,0.4,M,40,0
1320,1320,113925,0.65,M,20,0
1321,1321,113978,0.4375,M,30,0
1322,1322,114021,0.9125,M,30,0
1323,1323,114074,0.7375,M,10,0
1324,1324,114303,0.0375,M,30,0
1325,1325,114336,0.9,M,30,0
1326,1326,114471,0.6125,M,20,0
1327,1327,114551,0.6375,M,30,0
1328,1328,114637,0.3,M,50,0
1329,1329,114674,0.875,M,50,0
1330,1330,114697,0.85,M,20,0
1331,1331,114741,0.1625,M,30,0
1332,1332,114805,0.025,M,20,0
1333,1333,114863,0.15,M,50,0
1334,1334,114930,0.7,M,50,0
1335,1335,114999,0.025,M,30,1
1336,1336,115000,0.9625,M,40,0
1337,1337,115040,0.475,M,60,0
1338,1338,115183,0.6625,M,50,0
1339,1339,115273,0.6125,M,40,0
1340,1340,115403,0.4625,M,30,0
1341,1341,115568,1.0,M,30,0
1342,1342,115637,0.25,M,30,0
1343,1343,116038,0.1,M,20,0
1344,1344,116346,0.025,M,10,0
1345,1345,116434,0.05,M,20,0
1346,1346,116690,0.0125,M,10,0
1347,1347,116997,0.025,M,30,0
1348,1348,117063,0.175,M,30,0
1349,1349,117191,0.6375,M,30,0
1350,1350,117243,0.6125,M,40,0
1351,1351,117302,0.7125,M,30,0
1352,1352,117350,0.6625,M,40,0
1353,1353,117399,0.1625,M,20,0
1354,1354,117704,0.075,M,20,0
1355,1355,117710,0.275,M,40,1
1356,1356,117896,0.325,M,40,0
1357,1357,117997,0.35,M,40,0
1358,1358,117999,0.4125,M,30,1
1359,1359,118159,0.525,M,20,0
1360,1360,118229,0.025,M,20,0
1361,1361,118364,0.675,M,20,0
1362,1362,118454,0.2125,M,20,0
1363,1363,118533,0.35,M,30,0
1364,1364,118570,0.6875,M,40,0
1365,1365,118637,0.3,M,30,0
1366,1366,118655,0.4375,M,40,0
1367,1367,118674,0.95,M,30,0
1368,1368,118868,0.3125,M,50,0
1369,1369,118882,0.0125,M,20,0
1370,1370,118922,0.225,M,20,0
1371,1371,118985,0.05,M,30,0
1372,1372,118986,0.4625,M,30,0
1373,1373,119281,0.9,M,30,0
1374,1374,119349,1.0,M,20,0
1375,1375,119409,0.05,M,20,0
1376,1376,119569,0.0,M,20,1
1377,1377,119735,0.675,M,20,0
1378,1378,120219,0.625,M,20,0
1379,1379,120244,0.35,M,20,0
1380,1380,120354,0.9,M,50,0
1381,1381,120477,0.9,M,20,0
1382,1382,120498,1.0,M,20,0
1383,1383,120511,0.15,M,30,0
1384,1384,120688,0.05,M,30,0
1385,1385,120748,0.825,M,30,0
1386,1386,120905,0.2625,M,30,0
1387,1387,120936,0.1875,M,20,0
1388,1388,120940,0.1,M,30,0
1389,1389,121009,0.75,M,40,1
1390,1390,121138,0.0375,M,30,0
1391,1391,121144,0.2125,M,20,0
1392,1392,121158,0.2125,M,30,0
1393,1393,121198,0.3125,M,30,0
1394,1394,121226,0.95,M,50,0
1395,1395,121360,0.375,M,40,0
1396,1396,121405,0.025,M,20,0
1397,1397,121517,0.3125,M,20,0
1398,1398,121660,0.15,M,50,0
1399,1399,121675,0.2375,M,20,0
1400,1400,121811,0.0625,M,40,0
1401,1401,121936,0.9875,M,30,0
1402,1402,121945,0.225,M,20,0
1403,1403,121987,0.1125,M,20,0
1404,1404,122000,0.0875,M,30,0
1405,1405,122004,0.6375,M,50,0
1406,1406,122050,0.0,M,40,0
1407,1407,122076,0.575,M,30,0
1408,1408,122161,0.7,M,40,0
1409,1409,122323,0.5125,M,40,0
1410,1410,122506,0.0125,M,30,0
1411,1411,122535,0.0,M,20,0
1412,1412,122667,1.0,M,30,0
1413,1413,122933,0.0125,M,30,0
1414,1414,122968,0.95,M,50,0
1415,1415,122999,0.35,M,20,0
1416,1416,123021,0.9625,M,40,0
1417,1417,123071,0.025,M,30,0
1418,1418,123097,0.0,M,30,1
1419,1419,123114,0.2625,M,30,1
1420,1420,123197,0.4875,M,60,0
1421,1421,123312,0.1625,M,30,1
1422,1422,123605,0.2,M,30,0
1423,1423,123820,0.425,M,10,0
1424,1424,123844,0.3375,M,40,1
1425,1425,124088,0.7,M,50,0
1426,1426,124310,0.8625,M,20,0
1427,1427,124526,0.0875,M,40,0
1428,1428,124624,0.325,M,30,0
1429,1429,124762,0.4375,M,20,0
1430,1430,124794,0.9125,M,40,0
1431,1431,124935,0.9,M,30,0
1432,1432,124963,0.4375,M,30,0
1433,1433,125187,0.2375,M,20,0
1434,1434,125368,0.8875,M,20,0
1435,1435,125392,0.15,M,20,0
1436,1436,125396,0.725,M,30,0
1437,1437,125502,0.075,M,10,0
1438,1438,125616,0.2875,M,20,0
1439,1439,125731,0.2,M,20,0
1440,1440,125737,0.0875,M,20,0
1441,1441,125799,0.0125,M,30,0
1442,1442,126102,0.275,M,20,0
1443,1443,126183,0.225,M,20,0
1444,1444,126270,0.6625,M,20,0
1445,1445,126272,0.3625,M,60,1
1446,1446,126406,0.375,M,30,0
1447,1447,126595,0.525,M,30,0
1448,1448,126601,0.6875,M,60,0
1449,1449,126674,0.6375,M,40,0
1450,1450,126711,0.8125,M,60,0
1451,1451,126730,0.0625,M,20,0
1452,1452,126801,0.0,M,20,0
1453,1453,126864,0.2,M,30,0
1454,1454,126866,0.65,M,50,0
1455,1455,126867,0.2875,M,30,0
1456,1456,126981,0.025,M,40,0
1457,1457,127130,0.925,M,30,0
1458,1458,127222,0.0125,M,40,0
1459,1459,127246,0.8125,M,30,0
1460,1460,127492,0.075,M,30,0
1461,1461,127589,0.3375,M,30,0
1462,1462,127650,0.6875,M,50,0
1463,1463,127667,0.9,M,60,0
1464,1464,127680,0.2,M,30,0
1465,1465,127832,0.6625,M,40,0
1466,1466,127834,0.9125,M,30,0
1467,1467,127899,0.0875,M,40,0
1468,1468,127917,0.8,M,50,0
1469,1469,128135,0.05,M,30,0
1470,1470,128172,0.8875,M,30,0
1471,1471,128202,0.675,M,60,0
1472,1472,128254,0.55,M,50,0
1473,1473,128257,0.7625,M,30,0
1474,1474,128270,0.125,M,40,0
1475,1475,128639,0.0625,M,20,0
1476,1476,128676,0.4375,M,30,0
1477,1477,128795,0.2125,M,20,0
1478,1478,128958,0.3625,M,20,0
1479,1479,128978,0.7125,M,50,0
1480,1480,129082,0.05,M,20,1
1481,1481,129100,0.4625,M,20,0
1482,1482,129146,0.925,M,20,0
1483,1483,129486,0.2375,M,40,0
1484,1484,129560,0.675,M,40,0
1485,1485,129642,0.025,M,30,0
1486,1486,129653,0.2375,M,30,0
1487,1487,129770,0.6,M,40,0
1488,1488,130001,0.7625,M,30,0
1489,1489,130037,0.3875,M,20,1
1490,1490,130048,0.0,M,20,0
1491,1491,130081,0.2625,M,30,0
1492,1492,130149,0.0,M,20,0
1493,1493,130278,0.65,M,40,0
1494,1494,130358,0.725,M,10,0
1495,1495,130372,0.45,M,30,0
1496,1496,130406,0.1625,M,30,0
1497,1497,130424,0.0,M,30,0
1498,1498,130436,0.2625,M,50,0
1499,1499,130482,0.65,M,30,0
1500,1500,130606,0.8375,M,30,0
1501,1501,130792,0.1,M,20,0
1502,1502,130918,0.0,M,30,0
1503,1503,130920,0.7375,M,60,0
1504,1504,130942,0.1875,M,30,0
1505,1505,131065,0.725,M,30,0
1506,1506,131250,0.15,M,30,0
1507,1507,131258,0.675,M,30,0
1508,1508,131284,0.4875,M,40,0
1509,1509,131430,0.2,M,20,0
1510,1510,131468,0.0,M,20,0
1511,1511,131516,0.6625,M,30,0
1512,1512,131583,0.2875,M,10,0
1513,1513,131650,0.9,M,50,0
1514,1514,131754,0.1,M,20,0
1515,1515,131815,0.1625,M,30,0
1516,1516,131859,0.0375,M,50,0
1517,1517,131897,0.7625,M,10,0
1518,1518,131912,0.8875,M,30,0
1519,1519,131974,1.0,M,30,0
1520,1520,132031,0.0625,M,30,0
1521,1521,132283,0.725,M,30,0
1522,1522,132374,0.65,M,20,0
1523,1523,132419,1.0,M,20,0
1524,1524,132595,0.6875,M,50,0
1525,1525,132674,0.575,M,40,0
1526,1526,132696,0.2625,M,30,0
1527,1527,132730,0.8,M,50,0
1528,1528,132795,0.95,M,40,0
1529,1529,132805,0.2,M,20,0
1530,1530,132829,0.0,M,10,0
1531,1531,133129,0.275,M,20,0
1532,1532,133248,0.725,M,40,0
1533,1533,133294,0.2375,M,20,0
1534,1534,133543,0.0875,M,40,0
1535,1535,133552,0.575,M,40,0
