User Id,Gender,Time,Age Range,Spammer Label
90772,M,0.1125,30,0
90774,M,0.45,40,0
90860,M,0.4,30,0
90875,M,0.225,30,0
90899,M,0.2125,60,0
91015,M,0.425,70,0
91022,M,0.425,30,0
91064,M,0.8125,30,0
91086,M,0.35,30,0
91159,M,0.275,30,0
91164,M,0.725,40,0
91299,M,0.8875,40,0
91369,M,0.7875,50,0
91751,M,0.075,30,0
91914,M,0.9,50,0
91940,M,0.9125,50,0
91948,M,0.0625,50,0
92014,M,0.475,30,0
92162,M,0.6875,50,0
92203,M,0.15,10,0
92224,M,0.75,60,0
92270,M,0.0625,50,0
92400,M,0.1,50,0
92627,M,0.0625,20,0
92668,M,0.1125,30,0
92713,M,0.0625,30,0
92723,M,0.4875,40,0
92799,M,0.625,20,0
92867,M,0.1125,30,0
92887,M,1.0,50,0
93077,M,0.0125,20,0
93328,M,0.5875,20,0
93364,M,0.2125,30,0
93424,M,0.775,60,0
93670,M,0.0375,30,0
93721,M,0.025,30,0
93799,M,0.6625,30,0
93828,M,1.0,60,0
93932,M,0.175,20,1
93965,M,0.425,30,0
93999,M,0.6125,20,0
94028,M,0.9,20,0
94187,M,0.4375,30,0
94256,M,0.15,40,0
94288,M,0.025,20,0
94388,M,0.2375,20,0
94442,M,0.775,40,0
94481,M,0.35,30,0
94675,M,0.0625,20,0
94691,M,0.0875,20,0
94737,M,0.075,20,0
94778,M,0.575,50,0
95091,M,0.675,40,0
95198,M,0.75,20,0
95347,M,0.0625,30,0
95418,M,0.6625,50,0
95580,M,0.9125,40,0
95741,M,0.35,30,0
95774,M,0.025,20,0
95989,M,0.95,40,0
96020,M,0.575,40,0
96030,M,0.025,30,0
96043,M,0.6375,20,0
96134,M,0.35,30,0
96372,M,0.1125,20,0
96441,M,0.1125,50,0
96455,M,0.175,40,0
96501,M,0.775,30,0
96561,M,0.3125,20,0
96610,M,0.95,30,0
96619,M,0.1375,20,0
96813,M,0.35,40,0
96901,M,0.0625,30,0
96918,M,0.1375,30,0
96938,M,0.6375,30,0
97005,M,0.0,30,0
97159,M,0.05,30,0
97223,M,0.25,20,0
97234,M,0.475,40,0
97354,M,0.025,20,0
97433,M,0.025,20,0
97484,M,0.0125,20,0
97614,M,0.95,30,0
97646,M,0.875,30,0
97711,M,0.025,10,0
97722,M,0.15,50,0
97763,M,0.9375,30,0
97808,M,0.95,30,0
97846,M,0.8,50,0
97872,M,0.4375,20,0
97901,M,0.4625,40,0
97927,M,0.55,40,0
98101,M,0.7375,30,0
98217,M,0.7875,40,0
98284,M,0.7875,30,0
98399,M,0.0125,30,0
98426,M,0.075,30,0
98562,M,0.0125,10,0
98563,M,0.775,30,0
98663,M,0.5875,20,0
98768,M,0.25,30,0
98774,M,0.025,10,0
98824,M,0.025,30,0
98887,M,0.4125,30,0
99030,M,0.8875,30,0
99087,M,0.5,30,0
99118,M,0.2625,40,0
99214,M,0.0625,40,0
99414,M,0.75,20,0
99468,M,0.75,50,0
99679,M,1.0,50,0
99696,M,0.35,30,0
99815,M,0.1375,20,0
100079,M,0.325,20,0
100350,M,0.725,30,0
100421,M,0.025,20,0
100538,M,0.0125,20,0
100603,M,0.025,30,0
100703,M,0.0,30,0
100818,M,0.875,20,0
100833,M,0.925,50,0
100970,M,0.1125,40,0
100996,M,0.1,40,0
101024,M,0.2625,30,0
101071,M,0.05,20,0
101227,M,0.0,20,0
101518,M,0.2375,30,0
101553,M,0.025,40,0
101580,M,0.6375,30,0
101637,M,0.675,30,0
101639,M,0.6375,20,0
101662,M,0.05,30,0
101720,M,0.7,40,0
101734,M,0.4625,40,0
101746,M,0.5875,30,0
101889,M,0.15,20,0
101994,M,0.075,20,0
102029,M,0.6125,30,0
102070,M,0.1,40,0
102110,M,0.95,20,0
102186,M,0.0875,20,0
102203,M,0.2875,20,0
102223,M,0.025,20,0
102301,M,0.5,20,0
102336,M,0.525,20,0
102347,M,0.6375,40,0
102355,M,0.2125,30,1
102363,M,0.6125,20,0
102390,M,0.6875,20,0
102407,M,0.6125,40,0
102454,M,0.9125,30,0
102488,M,0.95,30,0
102543,M,0.75,50,0
102568,M,0.5625,50,0
102590,M,0.3625,30,1
102815,M,0.0375,20,0
102825,M,0.125,40,0
102881,M,0.55,50,0
102995,M,0.0125,30,1
103051,M,0.1875,30,0
103160,M,0.0125,30,0
103282,M,0.0,30,0
103427,M,0.75,50,0
103438,M,0.7875,10,0
103452,M,0.9,40,0
103535,M,0.175,60,0
103569,M,0.925,30,0
103598,M,0.9375,20,0
103607,M,0.2125,30,0
103677,M,0.3,30,0
103748,M,0.1125,20,0
103797,M,0.375,30,0
103841,M,0.1875,30,0
104423,M,0.15,40,0
104433,M,0.15,20,0
104645,M,0.525,30,0
104766,M,0.7125,20,0
104771,M,0.625,40,0
104818,M,0.9,50,0
104835,M,0.9375,40,0
104946,M,0.15,40,0
105106,M,0.0,20,0
105119,M,0.5,50,0
105199,M,0.0375,30,0
105279,M,0.5,30,0
105374,M,0.525,30,0
105470,M,0.6625,30,0
105651,M,0.2875,20,0
105955,M,0.0375,30,0
105965,M,0.05,30,0
105993,M,1.0,40,0
106103,M,0.95,40,0
106186,M,0.8875,30,0
106188,M,0.1375,30,0
106282,M,0.525,50,0
106332,M,0.6625,30,0
106436,M,0.0125,30,0
106489,M,0.2375,10,0
106542,M,0.7625,30,0
106644,M,0.95,20,0
106697,M,0.375,30,0
106726,M,0.95,40,0
106739,M,0.1,40,0
106992,M,0.0875,20,0
107090,M,0.175,60,0
107116,M,0.1125,20,0
107128,M,0.8375,20,0
107178,M,0.0125,40,0
107179,M,0.9375,30,0
107205,M,0.6875,40,0
107334,M,0.1375,20,0
107357,M,0.05,30,0
107400,M,0.3625,20,0
107517,M,0.9,40,0
107520,M,0.375,40,0
107553,M,0.15,30,1
107649,M,0.075,30,0
107688,M,0.75,50,0
107697,M,0.55,30,0
107857,M,0.85,20,0
107911,M,0.525,30,0
107945,M,0.2,20,0
107949,M,0.05,30,0
107965,M,0.3625,50,0
107993,M,0.2125,20,0
108041,M,0.3375,50,1
108138,M,0.0125,20,0
108478,M,0.2,30,0
108529,M,1.0,50,0
108539,M,0.9,30,0
108603,M,0.35,20,0
108675,M,0.1125,20,0
108839,M,0.8,30,0
108850,M,0.3625,30,0
108965,M,0.1375,30,0
109171,M,0.025,30,0
109228,M,0.5875,40,0
109295,M,0.425,20,0
109355,M,0.25,40,0
109357,M,0.2125,40,0
109386,M,0.525,20,0
109657,M,0.6375,30,0
109674,M,0.9125,40,0
109705,M,0.75,40,0
109765,M,0.225,50,0
109815,M,0.4,40,0
109903,M,0.175,30,0
110079,M,0.05,20,0
110184,M,0.5875,20,0
110237,M,0.0625,30,0
110241,M,0.325,20,0
110837,M,0.5875,30,0
111194,M,0.6375,30,0
111310,M,0.225,50,1
111342,M,0.3,20,0
111520,M,0.0875,30,0
111532,M,1.0,30,0
111559,M,0.1875,10,0
111561,M,0.525,30,0
111608,M,0.0,40,0
111616,M,0.2875,30,0
111617,M,0.8875,50,0
111623,M,0.7125,20,0
111646,M,0.2625,30,0
111787,M,0.0,20,0
111834,M,0.475,40,0
111971,M,0.575,30,0
111991,M,0.5625,20,0
112024,M,0.4875,20,0
112034,M,0.0375,30,0
112539,M,0.9375,30,0
112630,M,0.5,20,0
113035,M,0.1125,40,0
113087,M,0.4625,40,0
113204,M,0.7875,30,0
113305,M,0.75,10,0
113425,M,0.925,30,0
113444,M,0.5875,20,0
113466,M,0.7625,30,0
113572,M,0.2875,30,0
113609,M,0.2625,30,0
113641,M,0.6875,40,0
113841,M,1.0,30,0
113885,M,0.4,40,0
113925,M,0.65,20,0
113978,M,0.4375,30,0
114021,M,0.9125,30,0
114074,M,0.7375,10,0
114303,M,0.0375,30,0
114336,M,0.9,30,0
114471,M,0.6125,20,0
114551,M,0.6375,30,0
114637,M,0.3,50,0
114674,M,0.875,50,0
114697,M,0.85,20,0
114741,M,0.1625,30,0
114805,M,0.025,20,0
114863,M,0.15,50,0
114930,M,0.7,50,0
114999,M,0.025,30,1
115000,M,0.9625,40,0
115040,M,0.475,60,0
115183,M,0.6625,50,0
115273,M,0.6125,40,0
115403,M,0.4625,30,0
115568,M,1.0,30,0
115637,M,0.25,30,0
116038,M,0.1,20,0
116346,M,0.025,10,0
116434,M,0.05,20,0
116690,M,0.0125,10,0
116997,M,0.025,30,0
117063,M,0.175,30,0
117191,M,0.6375,30,0
117243,M,0.6125,40,0
117302,M,0.7125,30,0
117350,M,0.6625,40,0
117399,M,0.1625,20,0
117704,M,0.075,20,0
117710,M,0.275,40,1
117896,M,0.325,40,0
117997,M,0.35,40,0
117999,M,0.4125,30,1
118159,M,0.525,20,0
118229,M,0.025,20,0
118364,M,0.675,20,0
118454,M,0.2125,20,0
118533,M,0.35,30,0
118570,M,0.6875,40,0
118637,M,0.3,30,0
118655,M,0.4375,40,0
118674,M,0.95,30,0
118868,M,0.3125,50,0
118882,M,0.0125,20,0
118922,M,0.225,20,0
118985,M,0.05,30,0
118986,M,0.4625,30,0
119281,M,0.9,30,0
119349,M,1.0,20,0
119409,M,0.05,20,0
119569,M,0.0,20,1
119735,M,0.675,20,0
120219,M,0.625,20,0
120244,M,0.35,20,0
120354,M,0.9,50,0
120477,M,0.9,20,0
120498,M,1.0,20,0
120511,M,0.15,30,0
120688,M,0.05,30,0
120748,M,0.825,30,0
120905,M,0.2625,30,0
120936,M,0.1875,20,0
120940,M,0.1,30,0
121009,M,0.75,40,1
121138,M,0.0375,30,0
121144,M,0.2125,20,0
121158,M,0.2125,30,0
121198,M,0.3125,30,0
121226,M,0.95,50,0
121360,M,0.375,40,0
121405,M,0.025,20,0
121517,M,0.3125,20,0
121660,M,0.15,50,0
121675,M,0.2375,20,0
121811,M,0.0625,40,0
121936,M,0.9875,30,0
121945,M,0.225,20,0
121987,M,0.1125,20,0
122000,M,0.0875,30,0
122004,M,0.6375,50,0
122050,M,0.0,40,0
122076,M,0.575,30,0
122161,M,0.7,40,0
122323,M,0.5125,40,0
122506,M,0.0125,30,0
122535,M,0.0,20,0
122667,M,1.0,30,0
122933,M,0.0125,30,0
122968,M,0.95,50,0
122999,M,0.35,20,0
123021,M,0.9625,40,0
123071,M,0.025,30,0
123097,M,0.0,30,1
123114,M,0.2625,30,1
123197,M,0.4875,60,0
123312,M,0.1625,30,1
123605,M,0.2,30,0
123820,M,0.425,10,0
123844,M,0.3375,40,1
124088,M,0.7,50,0
124310,M,0.8625,20,0
124526,M,0.0875,40,0
124624,M,0.325,30,0
124762,M,0.4375,20,0
124794,M,0.9125,40,0
124935,M,0.9,30,0
124963,M,0.4375,30,0
125187,M,0.2375,20,0
125368,M,0.8875,20,0
125392,M,0.15,20,0
125396,M,0.725,30,0
125502,M,0.075,10,0
125616,M,0.2875,20,0
125731,M,0.2,20,0
125737,M,0.0875,20,0
125799,M,0.0125,30,0
126102,M,0.275,20,0
126183,M,0.225,20,0
126270,M,0.6625,20,0
126272,M,0.3625,60,1
126406,M,0.375,30,0
126595,M,0.525,30,0
126601,M,0.6875,60,0
126674,M,0.6375,40,0
126711,M,0.8125,60,0
126730,M,0.0625,20,0
126801,M,0.0,20,0
126864,M,0.2,30,0
126866,M,0.65,50,0
126867,M,0.2875,30,0
126981,M,0.025,40,0
127130,M,0.925,30,0
127222,M,0.0125,40,0
127246,M,0.8125,30,0
127492,M,0.075,30,0
127589,M,0.3375,30,0
127650,M,0.6875,50,0
127667,M,0.9,60,0
127680,M,0.2,30,0
127832,M,0.6625,40,0
127834,M,0.9125,30,0
127899,M,0.0875,40,0
127917,M,0.8,50,0
128135,M,0.05,30,0
128172,M,0.8875,30,0
128202,M,0.675,60,0
128254,M,0.55,50,0
128257,M,0.7625,30,0
128270,M,0.125,40,0
128639,M,0.0625,20,0
128676,M,0.4375,30,0
128795,M,0.2125,20,0
128958,M,0.3625,20,0
128978,M,0.7125,50,0
129082,M,0.05,20,1
129100,M,0.4625,20,0
129146,M,0.925,20,0
129486,M,0.2375,40,0
129560,M,0.675,40,0
129642,M,0.025,30,0
129653,M,0.2375,30,0
129770,M,0.6,40,0
130001,M,0.7625,30,0
130037,M,0.3875,20,1
130048,M,0.0,20,0
130081,M,0.2625,30,0
130149,M,0.0,20,0
130278,M,0.65,40,0
130358,M,0.725,10,0
130372,M,0.45,30,0
130406,M,0.1625,30,0
130424,M,0.0,30,0
130436,M,0.2625,50,0
130482,M,0.65,30,0
130606,M,0.8375,30,0
130792,M,0.1,20,0
130918,M,0.0,30,0
130920,M,0.7375,60,0
130942,M,0.1875,30,0
131065,M,0.725,30,0
131250,M,0.15,30,0
131258,M,0.675,30,0
131284,M,0.4875,40,0
131430,M,0.2,20,0
131468,M,0.0,20,0
131516,M,0.6625,30,0
131583,M,0.2875,10,0
131650,M,0.9,50,0
131754,M,0.1,20,0
131815,M,0.1625,30,0
131859,M,0.0375,50,0
131897,M,0.7625,10,0
131912,M,0.8875,30,0
131974,M,1.0,30,0
132031,M,0.0625,30,0
132283,M,0.725,30,0
132374,M,0.65,20,0
132419,M,1.0,20,0
132595,M,0.6875,50,0
132674,M,0.575,40,0
132696,M,0.2625,30,0
132730,M,0.8,50,0
132795,M,0.95,40,0
132805,M,0.2,20,0
132829,M,0.0,10,0
133129,M,0.275,20,0
133248,M,0.725,40,0
133294,M,0.2375,20,0
133543,M,0.0875,40,0
133552,M,0.575,40,0
133691,M,0.1125,30,1
133852,M,0.875,50,0
134081,M,0.75,30,0
134465,M,0.7,40,0
134761,M,0.075,20,0
134831,M,0.45,40,0
134856,M,1.0,20,0
134905,M,0.0,20,0
134968,M,0.15,30,0
134971,M,0.1125,20,0
135102,M,0.0125,30,0
135238,M,0.0375,60,0
135259,M,0.0375,60,0
135346,M,0.0375,30,0
135443,M,0.025,20,0
135475,M,1.0,30,0
135491,M,0.85,30,0
135632,M,0.6875,30,1
135659,M,0.875,50,0
135674,M,0.025,30,0
135697,M,0.325,30,0
135843,M,0.1875,30,0
135933,M,0.0,30,0
136068,M,0.675,20,0
136094,M,0.15,40,0
136276,M,0.5875,30,0
136545,M,0.0,20,0
136585,M,0.075,40,0
136704,M,0.525,50,0
136713,M,0.0,10,0
136804,M,0.5125,30,0
136805,M,0.0,40,0
136815,M,0.7625,40,0
136854,M,0.5,50,0
137258,M,0.5375,50,0
137325,M,0.225,50,0
138123,M,0.025,20,0
138224,M,0.7875,50,0
138363,M,0.225,40,0
138434,M,0.2625,30,0
138513,M,0.7,30,0
138701,M,0.0875,30,0
138704,M,0.15,30,0
138755,M,0.175,30,0
138781,M,0.875,30,0
138793,M,0.525,30,1
138879,M,0.0875,30,0
138961,M,0.0375,30,0
139068,M,0.0125,30,0
139311,M,0.375,20,0
139353,M,0.0125,20,0
139418,M,0.6375,40,0
139651,M,0.0125,20,1
139727,M,0.1375,50,0
139730,M,0.3,30,0
139793,M,0.05,40,0
139799,M,0.9375,40,0
139863,M,0.0125,10,0
139965,M,0.225,10,0
139991,M,0.5125,30,0
140058,M,0.175,40,0
140129,M,0.225,20,0
140171,M,0.55,30,0
140235,M,0.575,40,0
140441,M,0.8125,40,0
140459,M,0.3,20,0
140495,M,0.75,40,0
140675,M,0.1375,10,0
140769,M,0.8625,30,0
140788,M,0.075,30,0
140799,M,0.75,40,0
140881,F,0.0125,20,0
140951,M,1.0,30,0
141245,M,0.775,30,0
141254,M,0.65,50,0
141321,M,0.0375,20,1
141335,M,0.575,30,0
141476,M,0.3125,40,0
141559,M,0.275,10,0
141652,M,0.6,10,0
141744,M,0.7625,30,0
141830,M,0.175,20,0
141859,M,0.0875,30,0
141866,M,0.0,40,0
141978,M,0.725,50,0
142020,M,0.075,20,0
142072,M,0.95,20,0
142210,M,0.2125,20,0
142432,M,0.55,40,0
142458,M,0.05,10,0
142469,M,0.075,30,0
142522,M,0.175,30,0
142526,M,0.1125,30,0
142686,M,0.1375,20,0
142688,M,0.1125,40,0
142720,M,0.2875,30,0
142737,M,0.7625,20,0
142803,M,0.25,20,0
142842,M,0.0125,30,0
142974,M,0.325,20,0
143095,M,0.5625,50,0
143179,M,0.0125,30,0
143216,M,0.275,40,0
143319,M,0.0375,30,0
143428,M,0.0125,20,0
143581,M,0.2,20,0
143616,M,0.7,30,0
143622,M,0.775,40,0
143678,M,0.0125,20,0
143686,M,0.55,20,0
143757,M,0.3125,30,0
143861,M,0.725,30,0
143870,M,1.0,30,0
144073,M,0.2375,40,0
144140,M,0.025,40,0
144144,M,0.025,30,0
144374,M,0.1125,20,0
144436,M,0.75,30,0
144450,M,0.0875,20,0
144462,M,0.025,30,1
144467,M,0.9125,20,0
144790,M,0.525,30,0
144966,M,0.0,40,0
144979,M,0.0,30,0
144995,M,0.0,30,0
145156,M,0.6,40,0
145167,M,0.2625,30,0
145273,M,0.2,20,0
145426,M,0.7375,40,0
145459,M,0.85,50,0
145465,M,0.9,40,0
145638,M,0.3125,20,0
145660,M,0.325,50,0
145921,M,0.9,40,0
145970,M,0.9,20,0
146026,M,0.8125,30,0
146047,M,1.0,30,0
146198,M,0.45,30,0
146244,M,0.25,30,1
146467,M,0.2625,70,0
146494,M,0.05,30,0
146685,M,0.5875,40,0
146758,M,0.2875,30,0
146901,M,0.15,30,0
147141,M,0.375,20,0
147155,M,0.975,40,0
147207,M,0.025,30,0
147268,M,0.5625,40,0
147329,M,0.6375,40,0
147361,M,0.4875,20,0
147377,M,0.925,30,0
147446,M,0.6125,50,0
147556,M,0.0375,20,0
147558,M,0.7375,40,0
147663,M,0.8875,30,0
147890,M,0.575,20,0
148001,M,0.1375,40,0
148147,M,0.2375,30,0
148301,M,1.0,40,0
148322,M,0.6375,60,0
148331,M,0.0,40,0
148479,M,0.6375,40,0
148534,M,0.4875,20,1
148542,M,1.0,40,0
148639,M,0.8875,40,0
148710,M,0.8625,20,0
148753,M,0.1875,60,0
148772,M,0.4875,30,0
148773,M,0.0,30,0
148857,M,0.1875,20,0
148858,F,0.0375,30,1
148859,M,0.4125,30,0
148870,M,0.025,50,0
148974,M,0.925,20,0
149092,M,0.6375,40,0
149329,M,0.9,40,0
149348,M,0.2875,20,0
149359,M,0.1375,20,0
149368,M,0.0375,30,1
149385,M,0.0,30,0
149395,M,0.0,20,0
149598,M,0.55,30,0
149655,M,0.1375,30,0
149892,M,0.7,20,0
150026,M,0.2875,50,0
150082,M,0.1125,60,0
150112,M,0.5625,30,0
150437,M,0.025,30,0
150836,M,0.55,20,0
150908,M,0.9,30,0
150963,M,0.0625,30,0
151141,M,0.2375,20,0
151170,M,0.4625,40,0
151202,M,0.625,30,0
151263,M,0.3125,20,0
151319,M,0.825,10,1
151321,M,0.75,40,0
151322,M,0.95,30,0
151370,M,0.8375,40,0
151458,M,0.9,40,0
151631,M,0.425,40,0
151644,M,0.625,30,0
151683,M,0.025,30,0
151813,M,0.55,20,0
151981,M,0.25,30,0
152287,M,0.425,40,0
152595,M,0.0375,30,0
152621,M,0.8375,30,0
152684,M,0.6625,30,0
152720,M,0.0875,20,0
152844,M,0.1,20,0
152892,M,0.1125,30,0
153014,M,0.15,30,0
153211,M,0.6875,30,0
153229,M,0.0875,40,0
153466,M,0.0,20,0
153472,M,0.15,10,0
153545,M,0.7125,20,0
153750,M,0.55,40,0
154069,M,0.175,20,0
154108,M,0.225,30,0
154227,M,0.0125,30,0
154270,M,0.45,20,0
154301,M,0.2125,20,0
154381,M,0.1,40,0
154383,M,0.9,20,0
154412,M,0.15,30,0
154481,M,0.8,40,0
154528,M,0.0125,20,0
154554,M,0.725,40,0
154602,M,0.05,30,0
154732,M,0.9,60,0
154862,M,0.0375,30,0
154936,M,0.9,40,0
154973,M,0.75,30,0
155014,M,0.675,30,0
155074,M,0.0125,30,0
155126,M,0.6875,30,0
155156,M,0.2125,40,0
155242,M,0.9125,50,0
155369,M,0.375,10,0
155407,M,1.0,30,0
155419,M,0.075,30,0
155436,M,0.0125,30,0
155443,M,0.2625,50,0
155592,M,0.25,40,0
155670,M,0.0875,30,0
155890,M,0.2,20,0
155937,M,1.0,40,0
156009,M,0.4375,30,0
156284,M,0.625,50,0
156308,M,0.375,40,0
156336,M,0.45,40,0
156457,M,0.05,20,0
156512,M,0.05,40,0
156525,M,0.0,30,0
156531,M,0.925,20,0
156691,M,0.6125,30,0
156746,M,0.9,20,0
156769,M,0.95,50,0
156988,M,0.575,10,0
157003,M,0.275,40,1
157060,M,0.1125,20,0
157159,M,0.0125,30,0
157393,M,0.5875,20,0
157486,M,0.2125,30,0
157650,M,0.575,40,0
157703,M,0.2875,20,0
157816,M,0.225,30,0
157843,M,0.0875,30,0
157852,M,0.8125,40,0
158104,M,0.25,20,0
158202,M,0.0625,60,0
158284,M,0.05,20,0
158550,M,0.0125,10,0
158717,M,0.35,60,0
158737,M,0.9625,20,0
158744,M,0.125,30,0
158777,M,0.875,30,0
158837,M,0.05,20,0
158849,M,0.0,30,0
158897,M,0.1125,30,0
158898,M,0.075,40,0
158909,M,0.1375,30,0
158946,M,0.0,30,0
159004,M,0.075,10,0
159112,M,0.175,20,0
159192,M,0.2,30,0
159223,M,0.05,30,0
159242,M,0.8,30,0
159291,M,0.4875,50,0
159332,M,0.175,20,0
159366,M,0.35,30,0
159531,M,0.7625,30,0
159542,M,0.2375,50,0
159590,M,0.05,20,0
159594,M,0.575,20,0
159612,M,0.9,30,0
159716,M,0.0,40,0
159910,M,0.0875,10,0
159964,M,0.05,50,0
160063,M,0.8875,30,0
160073,M,0.125,30,0
160216,M,1.0,40,0
160290,M,0.4125,20,0
160307,M,0.8,60,0
160315,M,0.075,20,0
160410,M,0.05,40,0
160776,M,0.8875,30,0
160825,M,0.0625,30,1
160896,M,0.6875,30,0
160918,M,0.1625,20,0
161560,M,0.05,30,0
161806,M,0.025,20,0
161948,M,0.575,20,0
161986,M,0.0125,40,0
162283,M,0.9625,20,1
162369,M,0.025,40,0
162386,M,0.75,40,0
162405,M,0.15,20,0
162425,M,0.0625,30,0
162473,M,1.0,40,0
162521,M,0.925,60,0
162596,M,0.0125,20,0
162670,M,0.6625,30,0
162743,M,0.6875,30,0
162804,M,0.9,30,1
162830,M,0.25,20,0
162868,M,0.4375,20,0
162933,M,0.575,20,0
163034,M,0.1,40,0
163075,M,0.95,20,0
163090,M,0.1125,20,0
163108,M,0.075,20,1
163173,M,0.0875,30,0
163199,M,0.8,30,0
163281,M,0.025,30,0
163515,M,0.125,20,0
163631,M,1.0,40,0
163766,M,0.3875,20,0
163832,M,0.325,30,0
163891,M,0.225,40,0
163948,M,0.4375,30,0
164032,M,0.225,40,0
164315,M,0.4625,30,0
164471,M,0.0875,20,0
164498,M,0.425,30,0
164524,M,0.0,20,0
164564,M,0.0375,30,0
164585,M,0.0375,10,1
164716,M,0.0375,50,0
164858,M,0.225,50,0
165097,M,0.7375,50,0
165234,M,0.7875,40,0
165237,M,0.2875,20,0
165255,M,0.15,30,0
165334,M,0.2625,30,0
165434,M,0.0875,30,0
165482,M,0.0625,30,0
165512,M,0.1,40,0
165652,M,0.775,20,0
165810,M,0.025,30,0
165959,M,0.2875,30,0
166106,M,0.5125,40,1
166232,M,0.0625,20,0
166505,M,0.0625,40,0
166509,M,0.0125,20,0
166562,M,0.3375,30,0
166581,M,0.0625,30,1
166660,M,0.6875,40,0
166669,M,0.8875,40,0
166681,M,0.95,50,0
166925,M,0.0125,40,0
167057,M,0.6375,50,0
167350,M,0.0625,40,0
167418,M,0.8375,40,0
167581,M,0.25,20,0
167641,M,0.65,50,0
167695,M,0.7875,30,0
167743,M,0.75,30,0
167812,M,0.3875,20,0
167829,M,0.475,70,0
167831,M,0.9,50,0
167908,M,0.425,30,0
168024,M,0.275,30,0
168300,M,0.1,40,0
168384,M,0.925,50,0
168385,M,0.0,30,1
168413,M,0.05,20,0
168436,M,0.0625,20,0
168501,M,0.1,20,0
168572,M,0.125,30,0
168660,M,0.575,40,0
168788,M,0.9375,50,0
168852,M,0.7375,50,0
169529,M,0.725,40,0
169600,M,0.325,10,1
170148,M,0.05,30,0
170172,M,0.45,40,0
170186,M,0.6125,40,0
170465,M,0.6625,30,0
170574,M,0.55,20,0
170622,M,0.2,20,0
170733,M,0.75,30,0
170904,M,0.1,50,0
170941,M,0.5625,40,0
170943,M,0.5375,50,0
171099,M,0.4875,50,0
171113,M,0.2375,50,0
171376,M,0.2375,20,0
171602,M,0.025,20,0
171676,M,0.0125,30,0
171721,M,0.025,40,0
171811,M,0.2125,20,0
171821,M,0.0,10,0
171896,M,0.525,30,0
172172,M,0.3125,30,0
172255,M,0.6125,20,0
172397,M,0.5875,40,0
172420,M,0.3375,30,0
172646,M,0.95,40,0
172707,M,0.15,30,0
172755,M,0.7375,60,0
172872,M,0.1,10,0
172910,M,0.0625,30,1
172938,M,0.9,30,0
173018,M,0.05,20,0
173042,M,0.125,20,0
173141,M,0.4875,20,0
173419,M,0.2375,40,0
173460,M,0.625,30,0
173772,M,0.775,50,0
173790,M,0.2875,20,0
173819,M,0.1125,20,1
173833,M,0.6375,40,0
173906,M,0.0125,40,0
174077,M,0.0125,30,0
174230,M,0.9125,20,0
174234,M,0.8,50,0
174239,M,0.3375,30,0
174316,M,0.5875,60,0
174581,M,0.4875,20,0
174639,M,0.9,30,0
174716,M,1.0,30,0
174733,M,0.75,30,0
174746,M,0.9125,10,0
174830,M,0.7375,30,0
174907,M,0.1375,40,0
175108,M,0.025,10,0
175144,M,0.05,20,0
175182,M,0.0,20,0
175245,M,0.0125,30,0
175460,M,0.075,20,0
175470,M,0.475,50,0
175527,M,0.6625,40,0
175546,M,0.05,20,0
175647,M,0.0875,20,0
175662,M,0.925,40,0
175815,M,0.6375,40,0
175898,M,0.1,20,0
175970,M,0.925,40,0
175971,M,0.0125,30,0
176099,M,0.65,20,0
176164,M,0.0875,40,0
176269,M,0.725,20,0
176276,M,0.6375,40,0
176302,M,0.65,20,0
176318,M,0.25,20,0
176354,M,0.2875,20,0
176459,M,0.9,40,0
176481,M,0.175,40,0
176513,M,0.0875,20,0
176644,M,0.5,30,0
176744,M,0.0375,40,0
176788,M,0.6625,50,0
176910,M,0.9875,40,0
177022,M,0.4625,20,0
177064,M,0.0125,20,0
177344,M,0.7375,20,1
177389,M,0.75,60,0
177433,M,0.5875,40,0
177457,M,0.15,30,0
177530,M,0.7375,30,0
177608,M,0.625,50,0
177630,M,0.5,20,0
177727,M,0.85,30,0
177973,M,0.025,30,1
178004,M,0.025,20,0
178040,M,0.325,50,0
178080,M,0.2625,20,0
178205,M,0.7125,40,0
178283,M,0.325,30,0
178388,M,0.3875,40,0
178483,M,0.4875,20,0
178519,M,0.875,30,0
178600,M,0.875,30,0
178635,M,0.5375,30,0
178638,M,0.3625,30,0
178640,M,0.4875,50,0
178709,M,0.175,20,0
178783,M,0.8125,20,0
179174,M,0.5125,40,0
179205,M,0.0125,20,0
179251,M,0.0625,20,0
179296,M,0.9,30,0
179564,M,0.325,20,0
179654,M,0.725,40,0
179812,M,0.55,20,0
180183,M,0.3125,20,0
180277,M,0.875,30,0
180324,M,0.3625,30,0
180500,M,0.4875,30,0
180616,M,0.3625,20,0
180999,M,0.2125,40,0
181016,M,0.2,40,0
181053,M,0.5,20,0
181480,M,0.1,30,0
181489,M,0.55,40,0
181562,M,0.725,30,0
181641,M,0.6375,40,0
181781,M,0.7125,10,0
181841,M,0.075,20,0
181915,M,0.175,30,0
181927,M,0.3875,30,0
181966,M,0.175,30,0
182059,M,0.0125,20,0
182134,M,0.5875,40,0
182155,M,0.65,50,0
182978,M,0.65,30,0
182981,M,0.5375,30,0
183051,M,1.0,40,0
183056,M,0.4875,30,0
183123,M,0.6625,30,0
183124,M,0.1,40,0
183298,M,0.025,20,0
183370,M,0.2,20,0
183440,M,0.3,30,0
183526,M,0.0,10,0
