day,time_ms,src,dst,relation
6,79690383,242824,365938,5
6,79703508,242824,1582548,5
0,37238156,243208,3993630,5
1,1303522,243208,4231085,5
1,2164201,243208,4231085,5
1,25478585,243208,4231085,5
9,8984517,243311,3215549,5
2,52285471,243408,1228498,5
6,16040984,243498,365938,5
6,62279865,243977,768990,5
5,13526241,245113,2839597,5
5,57846890,245233,2839597,5
5,63881870,245337,4773415,5
6,52963582,245561,1035238,5
9,16541113,246122,1075474,5
9,24578554,246122,1075474,5
5,51445276,246207,1022665,5
4,60871368,246427,768990,5
3,51435968,246442,2330216,5
5,80778914,246800,768990,5
4,12506896,247015,3215549,5
2,24989896,247117,1582548,5
3,57736250,247457,3215549,5
3,57739382,247457,3215549,5
9,61857339,247504,1075474,5
6,22190174,248258,4242568,5
1,55087318,248300,365938,5
3,64800784,248348,880276,5
3,25385464,248491,1582548,5
7,28726905,248642,768990,5
9,48886393,248778,1022665,5
6,75483142,249850,5397591,5
3,61122877,249885,3215549,5
3,61126433,249885,3215549,5
9,9005060,249991,3215549,5
0,37242267,250405,365938,5
8,35462824,250418,602291,5
5,5976830,250680,365938,5
3,48765740,250878,1582548,5
8,35312245,251922,602291,5
8,35324274,251922,602291,5
1,79205814,252397,4966471,5
1,46262758,252582,365938,5
0,5248878,252754,4231085,5
0,5261039,252754,2330216,5
3,40108969,252754,5208994,5
6,11490200,253191,4773415,5
9,13917746,253244,709601,5
5,51482965,253313,2609785,5
5,51483935,253313,2609785,5
7,32071876,253440,4773415,5
1,50258958,254407,365938,5
5,42068698,254503,602291,5
7,39378169,254503,11673,5
7,42877744,254503,4217938,5
7,66868344,255789,709601,5
3,48928096,255982,365938,5
6,62638087,256618,3215549,5
4,33945015,256887,3215549,5
2,17153005,256892,3993630,5
2,60771620,257124,365938,5
7,39095760,257455,2330216,5
4,5656675,257864,3215549,5
6,22655246,258745,709601,5
2,29653558,259119,2330216,5
5,24180893,259206,3993630,5
8,21394498,260404,3215549,5
3,73506928,260728,768990,5
5,7423994,260739,768990,5
9,76197247,260976,3215549,5
9,76199872,260976,3215549,5
9,22143501,261159,3215549,5
3,59114381,261633,3215549,5
5,34429166,261822,1022665,5
4,54427628,262006,365938,5
2,37484197,262605,3181660,5
5,18607950,263059,768990,5
4,10143618,263144,3993630,5
4,10658853,263144,4765464,5
5,32003667,263224,709601,5
5,32012314,263224,709601,5
5,25487817,263329,4773415,5
5,33607935,263532,602291,5
6,49547720,263861,2839597,5
5,44524709,263968,2609785,5
7,80291947,264826,4773415,5
9,44939271,265211,4773415,5
7,27783753,265224,2839597,5
1,28485629,265701,4966471,5
7,28392573,265744,1022665,5
3,36657286,265836,365938,5
8,54577357,266399,1022665,5
9,69152172,267018,3215549,5
5,84676806,267329,2839597,5
7,6004402,267333,1022665,5
8,20425263,268074,709601,5
5,30992743,268257,768990,5
5,27864748,269150,1022665,5
5,27867015,269150,1022665,5
5,49771039,269366,3215549,5
1,58359169,269433,3993630,5
3,78868728,269873,4231085,5
7,29752037,270009,602291,5
2,61228588,270119,4773415,5
9,2055155,270989,1075474,5
2,63470874,271127,5208994,5
4,86162445,271214,4773415,5
2,78132940,272050,2330216,5
5,51790123,272107,3215549,5
5,50324875,272443,602291,5
2,39921362,272525,2553465,5
6,22941896,272525,3675304,5
6,22985042,272525,1332226,5
6,47040462,272525,2380756,5
5,21638970,273606,3993630,5
7,54692358,273717,3215549,5
2,82504687,274395,4773415,5
5,56960447,276362,3993630,5
6,75313582,276502,3215549,5
6,75322049,276502,3215549,5
8,17055227,276518,602291,5
5,7130144,277026,4765464,5
1,38863836,277435,3993630,5
6,55327289,277678,709601,5
9,80500224,277725,544390,5
2,15582094,277732,1582548,5
3,33787721,277737,5208994,5
3,71490808,278212,3215549,5
3,71588224,278212,3215549,5
1,11760820,279398,4231085,5
7,34327648,279727,768990,5
9,51547706,279875,4710580,5
5,3450642,280203,4217938,5
6,56676136,280387,709601,5
3,44522952,280820,3181660,5
3,44525067,280820,4231085,5
6,74293946,280841,3215549,5
1,20485185,282074,4921394,5
4,75625670,282307,365938,5
3,11137960,282566,4773415,5
5,55822718,282608,3993630,5
7,78527936,283889,4773415,5
0,36255380,283987,3181660,5
6,79513212,284544,4773415,5
5,85578684,284624,544390,5
8,80760771,285370,4773415,5
2,56798890,285646,1077132,5
4,73534296,286226,4773415,5
8,33457162,287079,709601,5
5,25005082,287828,2609785,5
9,22841209,287890,4710580,5
9,32182232,287983,4773415,5
5,25618348,287990,602291,5
5,9258530,288022,5208994,5
7,16453287,288022,1582548,5
5,7656543,288104,1582548,5
5,50956400,288531,3215549,5
5,23482791,289303,2839597,5
9,38928684,289799,1075474,5
7,55713514,289906,768990,5
5,15897906,290515,768990,5
1,65774473,290642,768990,5
1,61653837,291095,4966471,5
1,61656613,291095,4966471,5
4,69836493,291118,768990,5
5,59858827,291548,1022665,5
7,44774255,291846,768990,5
6,70251448,292169,768990,5
9,16485293,292300,3215549,5
5,51626807,292611,709601,5
3,39603122,292917,1582548,5
3,39608387,292917,5397591,5
6,41259771,293095,709601,5
9,11560383,293324,4710580,5
9,11563655,293324,4710580,5
7,62789073,293327,602291,5
9,25984358,293751,3215549,5
5,42348458,294783,5208994,5
9,39919138,294790,1022665,5
3,22928763,295508,768990,5
8,49420188,296094,365938,5
3,66730020,296349,768990,5
7,78172228,296862,4773415,5
5,32636994,297022,365938,5
8,37144973,297755,4217938,5
7,1696981,298662,4966471,5
8,20261669,298714,709601,5
6,11346736,299106,1582548,5
0,31105767,299582,4921394,5
6,29694825,300282,1022665,5
4,57716758,300449,5208994,5
9,48319500,300449,4710580,5
5,19384575,300511,2839597,5
8,4377464,300904,1022665,5
7,73354628,301121,3215549,5
0,25400815,301208,11673,5
9,84181543,301744,1022665,5
2,63435487,302052,1582548,5
5,41030962,302356,2004060,5
6,12799613,303558,4765464,5
8,10627083,303660,709601,5
2,43246438,303964,1582548,5
4,64168378,304064,3215549,5
5,8850055,304418,5208994,5
7,84468304,305130,1022665,5
5,26930787,305219,602291,5
4,13189210,305603,5208994,5
5,12562024,306301,2609785,5
0,25732775,306756,365938,5
7,50699107,307224,365938,5
9,56094305,307224,482344,5
6,8048663,307312,4773415,5
8,76634509,307464,3215549,5
6,25257290,307647,4242568,5
9,84796943,307965,1075474,5
6,77516316,308407,1022665,5
9,50607882,308755,1022665,5
8,37258947,308774,240251,5
9,56795882,308780,709601,5
5,20583621,308934,4242568,5
7,18480791,308934,5397591,5
4,64548367,308976,4773415,5
2,11395948,309160,365938,5
4,34145875,309164,1582548,5
4,43101022,309305,4773415,5
2,58500620,309673,4773415,5
2,59073376,309673,4773415,5
9,14154988,310154,1075474,5
9,31300744,310358,709601,5
7,16445374,311361,4231085,5
1,17456732,311511,4231085,5
7,11427605,312705,4966471,5
8,809301,313061,2361124,5
6,53350241,313210,1582548,5
6,74471942,313233,1582548,5
7,11153823,313616,709601,5
6,84657283,313724,3215549,5
9,2914525,314802,3215549,5
9,13256902,314837,4773415,5
0,21354684,315151,4231085,5
7,33976124,315363,768990,5
7,12292469,315433,3993630,5
0,27157185,315733,5208994,5
8,56881242,315748,3215549,5
3,74078247,316614,768990,5
9,32567567,316830,3215549,5
5,31755184,317594,2609785,5
2,71094313,317596,4773415,5
7,81269131,317596,2440318,5
7,20653630,317718,1022665,5
0,83630186,318135,4231085,5
6,25830826,318234,602291,5
6,25835283,318234,602291,5
7,32450111,318817,709601,5
6,34803293,319380,2839597,5
2,51863169,320276,365938,5
0,51630721,320739,3993630,5
9,60428309,320774,4773415,5
6,44888858,320836,4773415,5
4,68676199,320874,4773415,5
0,37786541,320997,1354653,5
2,3699666,320997,48425,5
4,43266965,321303,5397591,5
0,28049683,321431,4966471,5
3,78157760,321634,1582548,5
5,58197776,321951,1022665,5
7,9791634,322020,2839597,5
2,58609412,322726,4773415,5
7,7224070,323410,4966471,5
5,29027636,324166,602291,5
8,37699065,324520,1022665,5
9,53613606,325378,482344,5
6,58848311,326713,602291,5
6,58851720,326713,602291,5
6,44135075,326725,4231085,5
7,16521955,326993,4966471,5
5,61112631,327584,365938,5
5,61134622,327584,3993630,5
0,21661898,327621,4966471,5
7,63675020,328165,768990,5
7,63678590,328165,768990,5
8,66248594,328312,3215549,5
6,12612736,328500,3215549,5
9,39406600,328672,1022665,5
2,16068149,329177,2330216,5
6,53330828,330264,4773415,5
0,35674723,330403,4966471,5
8,5669147,330456,602291,5
6,38641481,330502,1582548,5
3,43410469,330861,4966471,5
9,46386717,330867,1022665,5
4,10542600,331146,4242568,5
7,5965612,331188,3215549,5
6,637487,331551,709601,5
5,20907157,331559,4966471,5
0,6530733,331658,4231085,5
8,63063476,331768,4773415,5
4,25741614,332666,4773415,5
1,77543083,332734,2330216,5
1,77544635,332734,2330216,5
4,48385281,332734,5208994,5
0,56948983,333292,5153081,5
5,49742221,333431,2839597,5
9,9162710,333502,4710580,5
9,76480976,333771,4773415,5
6,38735113,333799,709601,5
2,85977892,334285,4773415,5
5,33891265,334408,3831540,5
5,33902106,334408,428527,5
5,33906332,334408,3594944,5
9,62595657,334408,462320,5
1,44414918,335096,3993630,5
8,6159402,335797,3215549,5
7,16466723,335948,3215549,5
4,43237051,336210,768990,5
2,41804522,336689,4966471,5
3,61244947,336747,4242568,5
6,56550539,336975,2330216,5
6,56554691,336975,2330216,5
4,32947640,337084,4773415,5
9,82653866,337528,4773415,5
8,26973397,337632,3215549,5
5,73803868,337812,2839597,5
7,9305011,338289,2440318,5
2,54330752,338422,365938,5
6,37954586,339002,709601,5
5,37907701,339589,1022665,5
2,69371678,339711,768990,5
2,70958426,339711,768990,5
5,23855731,340166,4231085,5
5,23860202,340166,5208994,5
5,23861672,340166,5397591,5
5,9054598,340798,3215549,5
0,48498466,341284,1582548,5
7,72561182,341533,3215549,5
5,30256691,341806,602291,5
0,61962474,341808,3993630,5
7,1093887,342326,5397591,5
1,60498329,342647,365938,5
5,59794970,343378,602291,5
7,5521810,343607,1022665,5
2,84138558,343974,768990,5
2,18097530,344097,1582548,5
4,45876981,344348,4242568,5
0,42260581,344463,365938,5
6,12267325,344978,1022665,5
5,45159833,344991,1022665,5
5,36932560,345078,2839597,5
6,14854911,345336,768990,5
7,29144610,345336,768990,5
6,36928344,346137,5397591,5
5,84757452,346340,4231085,5
6,8043072,346881,2839597,5
4,54958802,347260,2609785,5
8,84560286,348153,3215549,5
8,84561600,348153,3215549,5
8,66482968,348228,1022665,5
6,8796752,348466,5397591,5
5,367086,348821,2440318,5
9,3402067,348911,4773415,5
5,26537358,349015,709601,5
4,27549762,349032,2839597,5
7,32651319,350061,3181660,5
6,17638529,350069,602291,5
3,51994834,350490,3215549,5
2,39732865,350622,1582548,5
2,64459109,350900,4773415,5
3,19466623,351343,4773415,5
9,38021994,351593,3181660,5
4,66525884,351638,365938,5
6,26769975,351678,5397591,5
4,59319561,352106,640142,5
5,48588815,352106,4217938,5
7,164975,352106,4172819,5
7,48761763,352106,505113,5
7,48880676,352106,4109743,5
7,31907161,352184,1228498,5
4,52179497,352249,2609785,5
9,19011684,352397,4773415,5
3,53612184,352975,3215549,5
6,53856605,353354,2839597,5
7,34780131,353380,602291,5
4,3598156,353552,4231085,5
6,51719162,353575,768990,5
2,38447071,353693,365938,5
3,53328394,353724,4966471,5
3,53329163,353724,4966471,5
6,8015184,354177,709601,5
4,11131760,354417,768990,5
6,17260761,354464,1582548,5
0,48456670,354496,4242568,5
0,48487686,354496,11673,5
5,73904694,354685,768990,5
9,47765990,355072,709601,5
1,11128449,355453,365938,5
8,43306039,355937,709601,5
7,17097129,356291,4966471,5
5,19812898,356309,5397591,5
4,30244563,356522,768990,5
1,22372152,356693,5208994,5
1,62962614,357237,4773415,5
3,52325373,357406,5208994,5
4,49209624,357406,4242568,5
4,60953268,358120,4217938,5
5,80906521,358155,709601,5
2,68799066,358348,4966471,5
6,4231908,358355,1582548,5
5,7720020,358591,5208994,5
9,45272615,358652,709601,5
0,60309637,359209,1582548,5
9,41685076,359647,1022665,5
9,41685842,359647,1022665,5
1,32416496,359906,1582548,5
6,71749670,360245,602291,5
5,53978998,360486,4773415,5
9,82400757,360573,3215549,5
7,17883699,361297,3215549,5
2,39127884,361547,1582548,5
7,23692501,361631,4231085,5
9,52678375,361631,482344,5
1,12903962,361910,4966471,5
3,593114,362026,1035238,5
6,14069549,362189,4773415,5
4,34729671,362266,2839597,5
8,9206434,362590,709601,5
1,84788425,362861,2330216,5
9,28737337,363599,1075474,5
6,38831648,363751,709601,5
9,85391380,364631,1022665,5
6,52598483,364702,4966471,5
3,57042974,364756,365938,5
0,11967906,364957,4242568,5
7,85461813,365334,602291,5
9,54929415,365361,3215549,5
6,726678,365504,2839597,5
6,727863,365504,2839597,5
2,28235034,365844,4231085,5
8,43751073,365851,3181660,5
0,25550606,365938,4862778,5
0,25550939,365938,1318437,5
0,25551106,365938,3675189,5
0,25551287,365938,2549120,5
0,25552594,365938,4538117,5
0,25553681,365938,2825937,5
0,25554045,365938,5009022,5
0,25554089,365938,798457,5
0,25642083,365938,2085830,5
0,25642551,365938,3294236,5
0,25645003,365938,1072142,5
0,25645828,365938,3022272,5
0,25648490,365938,3034966,5
0,25649946,365938,5043131,5
0,25650989,365938,2928718,5
0,25651315,365938,1903158,5
0,25652175,365938,5566965,5
0,25652813,365938,3651691,5
0,25653456,365938,2951278,5
0,25654048,365938,157703,5
0,25654520,365938,3568893,5
0,25654958,365938,2647228,5
0,25658958,365938,5499827,5
0,25659407,365938,5039805,5
0,25659421,365938,4902954,5
0,25659501,365938,3187619,5
0,25663408,365938,1018310,5
0,25663753,365938,2246052,5
0,25664713,365938,3298772,5
0,25665585,365938,3397590,5
0,25666408,365938,1423426,5
0,25666449,365938,621040,5
0,25667197,365938,346340,5
0,25667364,365938,1876261,5
0,25667625,365938,1388070,5
0,25667918,365938,5329474,5
0,25671147,365938,4262195,5
0,25673594,365938,849188,5
0,25675561,365938,1991949,5
0,25675911,365938,3356234,5
0,25676120,365938,3556381,5
0,25677179,365938,3838481,5
0,25678132,365938,1790124,5
0,25678601,365938,4902954,5
0,25678958,365938,5039805,5
0,25679814,365938,130048,5
0,25680891,365938,443296,5
0,25681475,365938,818564,5
0,25683884,365938,4596975,5
0,25685585,365938,5143873,5
0,25688344,365938,1902579,5
0,25688683,365938,1423426,5
0,25689643,365938,3131208,5
0,25690425,365938,4733641,5
0,25691144,365938,5558045,5
0,25692235,365938,4385351,5
0,25692383,365938,2373699,5
0,25693356,365938,1241678,5
0,25696490,365938,1383720,5
0,25696861,365938,5170107,5
0,25697370,365938,945994,5
0,25697776,365938,3577889,5
0,25698318,365938,1100258,5
0,25699400,365938,3190882,5
0,25699655,365938,3067741,5
0,25701596,365938,5221024,5
0,25702151,365938,2098390,5
0,25702612,365938,4334781,5
0,25703096,365938,518981,5
0,25703260,365938,483020,5
0,25704109,365938,2251536,5
0,25704504,365938,49521,5
0,25705284,365938,22537,5
0,25705878,365938,3794899,5
0,25708464,365938,306756,5
0,25709199,365938,4498285,5
0,25709621,365938,4523987,5
0,25711076,365938,3337916,5
0,25711590,365938,355453,5
0,25714200,365938,4018784,5
0,25716759,365938,3975766,5
0,25716964,365938,3928748,5
0,25717633,365938,1486401,5
0,25717636,365938,30544,5
0,25717890,365938,1364442,5
0,25720586,365938,4248517,5
0,25721403,365938,5170107,5
0,25722497,365938,945994,5
0,25723059,365938,2266084,5
0,25725291,365938,5453241,5
0,25725814,365938,3111748,5
0,25726361,365938,490627,5
0,25726423,365938,2394204,5
0,25727697,365938,607046,5
0,25728314,365938,2599298,5
0,25729637,365938,2342876,5
0,25730541,365938,5365139,5
0,25731551,365938,299031,5
0,25732035,365938,3070540,5
0,25732363,365938,3635519,5
0,25733884,365938,3975766,5
0,25735719,365938,1486401,5
0,25736415,365938,2682637,5
0,25737051,365938,675072,5
0,25737885,365938,2227,5
0,25739030,365938,5042804,5
0,25740350,365938,5536905,5
0,25742950,365938,490627,5
0,25742998,365938,3539900,5
0,25743373,365938,2648887,5
0,25743518,365938,1696071,5
0,25744405,365938,2656975,5
0,25746696,365938,3001440,5
0,25747462,365938,1559742,5
0,25749712,365938,2073012,5
0,25751094,365938,3100170,5
0,25751740,365938,3115841,5
0,25751804,365938,5365139,5
0,25806091,365938,490627,5
0,25807588,365938,1020962,5
0,25809862,365938,559926,5
0,25812452,365938,3290380,5
0,25814020,365938,259092,5
0,25814327,365938,250680,5
0,25814789,365938,3115841,5
0,25815609,365938,1616985,5
0,25816526,365938,3535853,5
0,25818121,365938,1340246,5
0,25819182,365938,5363900,5
0,25819362,365938,3475980,5
0,25820616,365938,5347322,5
0,25821772,365938,1090505,5
0,25829921,365938,248300,5
0,25829962,365938,945827,5
0,25829994,365938,5014812,5
0,25830903,365938,5212295,5
0,25833136,365938,4148198,5
0,25835680,365938,3097106,5
0,25835739,365938,4213263,5
0,25835861,365938,1332187,5
0,25835880,365938,647416,5
0,25836947,365938,3274822,5
0,25841138,365938,5232782,5
0,25841557,365938,633446,5
0,25841635,365938,2469975,5
0,25841656,365938,1468617,5
0,25841747,365938,611682,5
0,25842351,365938,3164305,5
0,25843755,365938,4642326,5
0,25846387,365938,1083228,5
0,25846801,365938,4870142,5
0,25846924,365938,5022862,5
0,25850291,365938,945827,5
0,25929322,365938,3395138,5
0,25929997,365938,348413,5
0,25931911,365938,1699536,5
0,25932285,365938,966901,5
0,25950533,365938,7109,5
0,25950848,365938,4651186,5
0,25950984,365938,1359457,5
0,25951465,365938,3691634,5
0,25951759,365938,1507573,5
0,28327648,365938,1524115,5
0,28330703,365938,2242760,5
0,28331593,365938,1709793,5
0,28334100,365938,3860628,5
0,28335286,365938,1085351,5
0,28335581,365938,2637038,5
0,28337296,365938,3838387,5
0,28339348,365938,1524115,5
0,28339831,365938,3174816,5
0,28340438,365938,2452503,5
0,28340485,365938,5043836,5
0,28340670,365938,1087866,5
0,28344868,365938,5522040,5
0,32879514,365938,1945078,5
0,32880672,365938,1452794,5
0,32897135,365938,4071686,5
0,37094585,365938,1427598,5
0,37097026,365938,1735281,5
0,37097431,365938,3893156,5
0,37097448,365938,5334039,5
0,37098680,365938,4891176,5
0,37099357,365938,3976942,5
0,37099775,365938,3819957,5
0,37099802,365938,1443840,5
0,37102806,365938,5198467,5
0,37103486,365938,3710493,5
0,37103634,365938,166562,5
0,37103949,365938,3717479,5
0,37104860,365938,413449,5
0,37105747,365938,1980865,5
0,37107384,365938,653642,5
0,37110911,365938,5224731,5
0,37112188,365938,49767,5
0,37112405,365938,2677077,5
0,37113351,365938,4156330,5
0,37113659,365938,1555927,5
0,37113791,365938,1885010,5
0,37115526,365938,5166971,5
0,37117045,365938,63165,5
0,37120749,365938,2926909,5
0,37121391,365938,2004096,5
0,37121837,365938,3691315,5
0,37124135,365938,2359287,5
0,37125811,365938,833449,5
0,37127556,365938,844322,5
0,37129208,365938,4199905,5
0,37132639,365938,344463,5
0,37133334,365938,4662728,5
0,37133788,365938,4450744,5
0,37139397,365938,854235,5
0,37139755,365938,2903992,5
0,37141686,365938,4859851,5
0,37144292,365938,878109,5
0,37146282,365938,4630002,5
0,37147834,365938,2826126,5
0,37149237,365938,1875338,5
0,37149813,365938,1029340,5
0,37154084,365938,162405,5
0,37154851,365938,5257833,5
0,37155414,365938,53909,5
0,37156088,365938,196738,5
0,37158181,365938,1511593,5
0,37226616,365938,250405,5
0,37231267,365938,3819957,5
0,37242555,365938,473842,5
0,37256251,365938,319074,5
0,37257857,365938,2579760,5
0,37270532,365938,250405,5
0,72961573,365938,1777325,5
0,72962518,365938,555304,5
0,72963420,365938,5078073,5
0,72964041,365938,5343901,5
0,72964977,365938,1768533,5
0,73017018,365938,2476321,5
0,73018411,365938,4190353,5
0,73019254,365938,1095952,5
0,73020529,365938,1140737,5
0,73021231,365938,1160065,5
0,73022729,365938,4313976,5
0,73023620,365938,5060078,5
0,73024274,365938,488374,5
0,73028239,365938,2023739,5
0,73028939,365938,3364620,5
0,73029509,365938,252582,5
0,73030742,365938,1436816,5
0,73031248,365938,4957434,5
0,73032786,365938,697297,5
0,73033025,365938,4608129,5
0,73033256,365938,4052396,5
0,73034216,365938,2711498,5
0,73035270,365938,491811,5
0,73035953,365938,309160,5
0,73036759,365938,2798846,5
0,73037684,365938,4637853,5
0,73038425,365938,5501260,5
0,73039938,365938,4860058,5
0,73042016,365938,4884804,5
0,73042073,365938,1708249,5
0,73043162,365938,4505122,5
